month,product_id,provider_id,units_sold,units_returned,orders,gross_revenue_eur,discount_eur,net_revenue_eur,page_views,add_to_cart
2024-11,SKU-008-015,PRV-008,141,25,141,13669.95,2802.92,10867.03,6129,423
2024-11,SKU-008-016,PRV-008,107,17,107,2883.65,712.04,2171.61,5834,423
2024-11,SKU-008-017,PRV-008,109,18,109,11984.55,3130.59,8853.96,4943,622
2024-11,SKU-008-018,PRV-008,256,51,256,10995.2,2739.27,8255.93,6443,431
2024-11,SKU-008-019,PRV-008,122,21,122,4629.9,995.56,3634.34,3907,408
2024-12,SKU-008-001,PRV-008,376,65,376,36453.2,2464.15,33989.05,21250,1378
2024-12,SKU-008-002,PRV-008,258,42,258,29141.1,1626.56,27514.54,14523,1639
2024-12,SKU-008-003,PRV-008,354,60,354,8832.3,557.16,8275.14,19063,2550
2024-12,SKU-008-004,PRV-008,108,17,108,2694.6,149.4,2545.2,3972,340
2024-12,SKU-008-005,PRV-008,76,14,76,2352.2,148.72,2203.48,2145,211
2024-12,SKU-008-006,PRV-008,260,43,260,29107.0,1520.55,27586.45,11410,1091
2024-12,SKU-008-007,PRV-008,139,22,139,12920.05,795.53,12124.52,3852,454
2024-12,SKU-008-008,PRV-008,220,39,220,5709.0,350.99,5358.01,5956,400
2024-12,SKU-008-009,PRV-008,123,22,123,10940.85,728.86,10211.99,4271,319
2024-12,SKU-008-010,PRV-008,65,12,65,3766.75,226.9,3539.85,3000,344
2024-12,SKU-008-011,PRV-008,416,80,416,11211.2,612.74,10598.46,14466,1690
2024-12,SKU-008-013,PRV-008,184,33,184,7534.8,429.3,7105.5,8888,877
2024-12,SKU-008-015,PRV-008,185,30,185,17935.75,1054.14,16881.61,9371,567
2024-12,SKU-008-016,PRV-008,81,16,81,2182.95,124.79,2058.16,3758,498
2024-12,SKU-008-017,PRV-008,117,19,117,12864.15,843.92,12020.23,5136,510
2024-12,SKU-008-018,PRV-008,245,43,245,10522.75,562.16,9960.59,13077,1091
2024-12,SKU-008-019,PRV-008,110,17,110,4174.5,278.7,3895.8,5474,491
2025-01,SKU-008-001,PRV-008,392,71,392,38004.4,8141.34,29863.06,17785,1803
2025-01,SKU-008-002,PRV-008,328,58,328,37047.6,6657.42,30390.18,7951,980
2025-01,SKU-008-003,PRV-008,394,66,394,9830.3,1983.15,7847.15,16364,2202
2025-01,SKU-008-004,PRV-008,142,27,142,3542.9,708.07,2834.83,7834,497
2025-01,SKU-008-005,PRV-008,108,20,108,3342.6,557.88,2784.72,4347,318
2025-01,SKU-008-006,PRV-008,379,70,379,42429.05,7490.74,34938.31,21750,2813
2025-01,SKU-008-007,PRV-008,179,34,179,16638.05,3354.85,13283.2,8522,677
2025-01,SKU-008-008,PRV-008,350,63,350,9082.5,1482.91,7599.59,9465,962
2025-01,SKU-008-009,PRV-008,161,28,161,14320.95,2932.59,11388.36,8971,806
2025-01,SKU-008-010,PRV-008,93,16,93,5389.35,1046.93,4342.42,2422,203
2025-01,SKU-008-011,PRV-008,476,84,476,12828.2,2252.46,10575.74,24157,1752
2025-01,SKU-008-012,PRV-008,201,36,201,5416.95,883.31,4533.64,9149,788
2025-01,SKU-008-013,PRV-008,217,37,217,8886.15,1633.37,7252.78,6090,547
2025-01,SKU-008-015,PRV-008,230,38,230,22298.5,4576.09,17722.41,6988,753
2025-01,SKU-008-016,PRV-008,115,20,115,3099.25,507.69,2591.56,2544,253
2025-01,SKU-008-017,PRV-008,123,20,123,13523.85,2591.93,10931.92,6611,512
2025-01,SKU-008-018,PRV-008,516,91,516,22162.2,4378.49,17783.71,14188,1875
2025-01,SKU-008-019,PRV-008,108,15,108,4098.6,775.85,3322.75,4619,391
2025-02,SKU-008-001,PRV-008,214,41,214,20747.3,1373.66,19373.64,8955,834
2025-02,SKU-008-002,PRV-008,267,46,267,30157.65,2001.18,28156.47,12482,1045
2025-02,SKU-008-003,PRV-008,305,50,305,7609.75,522.49,7087.26,11257,1508
2025-02,SKU-008-004,PRV-008,102,18,102,2544.9,169.02,2375.88,2945,248
2025-02,SKU-008-005,PRV-008,114,23,114,3528.3,234.58,3293.72,3929,529
2025-02,SKU-008-006,PRV-008,286,44,286,32017.7,1959.37,30058.33,13997,1864
2025-02,SKU-008-007,PRV-008,78,15,78,7250.1,387.3,6862.8,3976,234
2025-02,SKU-008-008,PRV-008,81,13,81,2101.95,108.79,1993.16,3542,212
2025-02,SKU-008-009,PRV-008,113,18,113,10051.35,605.64,9445.71,6302,767
2025-02,SKU-008-010,PRV-008,88,15,88,5099.6,326.35,4773.25,4365,540
2025-02,SKU-008-011,PRV-008,374,69,374,10079.3,514.96,9564.34,18267,2286
2025-02,SKU-008-012,PRV-008,185,32,185,4985.75,298.29,4687.46,9584,678
2025-02,SKU-008-013,PRV-008,249,38,249,10196.55,539.89,9656.66,6063,351
2025-02,SKU-008-015,PRV-008,166,24,166,16093.7,1042.01,15051.69,7521,912
2025-02,SKU-008-016,PRV-008,99,17,99,2668.05,166.9,2501.15,4399,478
2025-02,SKU-008-017,PRV-008,154,25,154,16932.3,1018.17,15914.13,8466,480
2025-02,SKU-008-018,PRV-008,377,58,377,16192.15,895.59,15296.56,17970,1231
2025-02,SKU-008-019,PRV-008,122,21,122,4629.9,298.34,4331.56,3373,435
2025-03,SKU-008-001,PRV-008,380,70,380,36841.0,2380.81,34460.19,17999,1293
2025-03,SKU-008-002,PRV-008,297,49,297,33546.15,2135.83,31410.32,12742,1346
2025-03,SKU-008-003,PRV-008,410,70,410,10229.5,698.15,9531.35,18031,2066
2025-03,SKU-008-004,PRV-008,110,20,110,2744.5,150.08,2594.42,4090,370
2025-03,SKU-008-005,PRV-008,119,19,119,3683.05,240.94,3442.11,4830,477
2025-03,SKU-008-006,PRV-008,345,57,345,38622.75,2388.67,36234.08,12551,1537
2025-03,SKU-008-007,PRV-008,201,34,201,18682.95,1107.5,17575.45,10431,1022
2025-03,SKU-008-008,PRV-008,275,50,275,7136.25,433.4,6702.85,12631,1580
2025-03,SKU-008-009,PRV-008,89,17,89,7916.55,462.03,7454.52,4171,235
2025-03,SKU-008-010,PRV-008,46,7,46,2665.7,170.01,2495.69,1627,177
2025-03,SKU-008-011,PRV-008,382,64,382,10294.9,670.78,9624.12,16720,1198
2025-03,SKU-008-012,PRV-008,299,52,299,8058.05,499.95,7558.1,16624,1501
2025-03,SKU-008-013,PRV-008,286,56,286,11711.7,702.35,11009.35,10792,1115
2025-03,SKU-008-015,PRV-008,148,24,148,14348.6,737.69,13610.91,6881,824
2025-03,SKU-008-016,PRV-008,101,18,101,2721.95,180.38,2541.57,4478,573
2025-03,SKU-008-017,PRV-008,125,22,125,13743.75,944.98,12798.77,3056,304
2025-03,SKU-008-018,PRV-008,486,84,486,20873.7,1286.13,19587.57,16606,1959
2025-03,SKU-008-019,PRV-008,49,8,49,1859.55,101.03,1758.52,1331,151
2025-04,SKU-008-001,PRV-008,357,59,357,34611.15,1979.04,32632.11,8314,1015
2025-04,SKU-008-002,PRV-008,270,45,270,30496.5,1642.72,28853.78,8629,871
2025-04,SKU-008-003,PRV-008,274,49,274,6836.3,371.15,6465.15,9605,1041
2025-04,SKU-008-004,PRV-008,146,26,146,3642.7,191.8,3450.9,6492,643
2025-04,SKU-008-005,PRV-008,108,16,108,3342.6,229.08,3113.52,2773,263
2025-04,SKU-008-006,PRV-008,222,34,222,24852.9,1563.76,23289.14,11808,1166
2025-04,SKU-008-007,PRV-008,146,26,146,13570.7,763.61,12807.09,4174,513
2025-04,SKU-008-008,PRV-008,261,35,261,6772.95,440.38,6332.57,6039,723
2025-04,SKU-008-009,PRV-008,107,19,107,9517.65,595.02,8922.63,4163,369
2025-04,SKU-008-010,PRV-008,82,14,82,4751.9,316.71,4435.19,2765,336
2025-04,SKU-008-011,PRV-008,519,84,519,13987.05,833.78,13153.27,16612,1520
2025-04,SKU-008-012,PRV-008,278,46,278,7492.1,510.55,6981.55,6478,632
2025-04,SKU-008-013,PRV-008,312,54,312,12776.4,811.89,11964.51,10491,887
2025-04,SKU-008-015,PRV-008,180,31,180,17451.0,1114.29,16336.71,6394,449
2025-04,SKU-008-016,PRV-008,78,12,78,2102.1,114.98,1987.12,2672,263
2025-04,SKU-008-017,PRV-008,135,22,135,14843.25,912.84,13930.41,4847,341
2025-04,SKU-008-018,PRV-008,406,70,406,17437.7,1194.7,16243.0,18300,1714
2025-04,SKU-008-019,PRV-008,96,15,96,3643.2,215.29,3427.91,2347,184
2025-05,SKU-008-001,PRV-008,410,67,410,39749.5,2585.44,37164.06,18771,1143
2025-05,SKU-008-002,PRV-008,299,50,299,33772.05,1751.43,32020.62,8984,1160
2025-05,SKU-008-003,PRV-008,134,24,134,3343.3,229.73,3113.57,6614,725
2025-05,SKU-008-004,PRV-008,113,17,113,2819.35,151.61,2667.74,3328,224
2025-05,SKU-008-005,PRV-008,95,16,95,2940.25,153.08,2787.17,3157,174
2025-05,SKU-008-006,PRV-008,240,43,240,26868.0,1508.32,25359.68,10452,1318
2025-05,SKU-008-007,PRV-008,152,28,152,14128.4,721.1,13407.3,8139,668
2025-05,SKU-008-008,PRV-008,299,52,299,7759.05,475.29,7283.76,14523,1625
2025-05,SKU-008-009,PRV-008,107,18,107,9517.65,548.56,8969.09,4799,640
2025-05,SKU-008-010,PRV-008,87,15,87,5041.65,338.84,4702.81,2628,157
2025-05,SKU-008-011,PRV-008,396,52,396,10672.2,559.89,10112.31,16070,965
2025-05,SKU-008-012,PRV-008,113,18,113,3045.35,187.19,2858.16,4787,490
2025-05,SKU-008-013,PRV-008,305,50,305,12489.75,766.57,11723.18,10320,653
2025-05,SKU-008-015,PRV-008,213,36,213,20650.35,1217.62,19432.73,11710,1030
2025-05,SKU-008-016,PRV-008,121,22,121,3260.95,217.01,3043.94,3860,455
2025-05,SKU-008-017,PRV-008,132,21,132,14513.4,875.31,13638.09,6278,651
2025-05,SKU-008-018,PRV-008,377,58,377,16192.15,867.81,15324.34,13661,1081
2025-05,SKU-008-019,PRV-008,109,20,109,4136.55,276.78,3859.77,3894,396
2025-06,SKU-008-001,PRV-008,268,47,268,25982.6,1767.32,24215.28,13468,1322
2025-06,SKU-008-002,PRV-008,222,35,222,25074.9,1617.56,23457.34,12302,1374
2025-06,SKU-008-003,PRV-008,408,71,408,10179.6,670.13,9509.47,21484,2808
2025-06,SKU-008-004,PRV-008,109,17,109,2719.55,180.59,2538.96,4584,339
2025-06,SKU-008-005,PRV-008,86,15,86,2661.7,151.54,2510.16,2950,322
2025-06,SKU-008-006,PRV-008,221,39,221,24740.95,1342.5,23398.45,5093,531
2025-06,SKU-008-007,PRV-008,156,20,156,14500.2,843.65,13656.55,3648,221
2025-06,SKU-008-008,PRV-008,139,25,139,3607.05,246.81,3360.24,6975,487
2025-06,SKU-008-009,PRV-008,120,20,120,10674.0,699.43,9974.57,4757,273
2025-06,SKU-008-010,PRV-008,73,12,73,4230.35,249.95,3980.4,3423,217
2025-06,SKU-008-011,PRV-008,141,26,141,3799.95,238.61,3561.34,6037,762
2025-06,SKU-008-012,PRV-008,365,71,365,9836.75,559.43,9277.32,13295,798
2025-06,SKU-008-013,PRV-008,214,42,214,8763.3,523.45,8239.85,5243,440
2025-06,SKU-008-015,PRV-008,184,31,184,17838.8,1165.33,16673.47,5036,314
2025-06,SKU-008-016,PRV-008,86,15,86,2317.7,146.79,2170.91,3586,208
2025-06,SKU-008-017,PRV-008,139,21,139,15283.05,871.82,14411.23,4477,305
2025-06,SKU-008-018,PRV-008,501,80,501,21517.95,1289.89,20228.06,16838,998
2025-06,SKU-008-019,PRV-008,51,9,51,1935.45,133.23,1802.22,1722,98
2025-07,SKU-008-001,PRV-008,442,61,442,42851.9,9252.23,33599.67,12270,722
2025-07,SKU-008-002,PRV-008,242,40,242,27333.9,5230.18,22103.72,12533,946
2025-07,SKU-008-003,PRV-008,340,63,340,8483.0,1825.58,6657.42,19376,2173
2025-07,SKU-008-004,PRV-008,110,18,110,2744.5,447.28,2297.22,3715,419
2025-07,SKU-008-005,PRV-008,114,20,114,3528.3,647.0,2881.3,6013,783
2025-07,SKU-008-006,PRV-008,259,43,259,28995.05,5455.28,23539.77,7633,644
2025-07,SKU-008-007,PRV-008,55,9,55,5112.25,1094.89,4017.36,2128,190
2025-07,SKU-008-008,PRV-008,306,50,306,7940.7,1658.94,6281.76,10015,892
2025-07,SKU-008-009,PRV-008,100,16,100,8895.0,1782.47,7112.53,2500,177
2025-07,SKU-008-010,PRV-008,65,11,65,3766.75,623.96,3142.79,1584,201
2025-07,SKU-008-011,PRV-008,257,53,257,6926.15,1123.31,5802.84,13912,1734
2025-07,SKU-008-012,PRV-008,360,63,360,9702.0,1630.02,8071.98,12294,1323
2025-07,SKU-008-013,PRV-008,177,33,177,7248.15,1290.39,5957.76,8203,763
2025-07,SKU-008-014,PRV-008,52,8,52,3429.4,637.77,2791.63,2430,255
2025-07,SKU-008-015,PRV-008,185,30,185,17935.75,3037.36,14898.39,10576,1170
2025-07,SKU-008-016,PRV-008,88,14,88,2371.6,475.56,1896.04,3587,459
2025-07,SKU-008-017,PRV-008,128,21,128,14073.6,2451.68,11621.92,4981,631
2025-07,SKU-008-018,PRV-008,383,66,383,16449.85,2947.39,13502.46,18021,2022
2025-07,SKU-008-019,PRV-008,110,18,110,4174.5,826.44,3348.06,3144,288
2025-08,SKU-008-001,PRV-008,351,54,351,34029.45,2142.83,31886.62,17600,1964
2025-08,SKU-008-002,PRV-008,228,40,228,25752.6,1428.93,24323.67,10005,903
2025-08,SKU-008-003,PRV-008,307,52,307,7659.65,503.63,7156.02,11703,1085
2025-08,SKU-008-004,PRV-008,132,23,132,3293.4,188.42,3104.98,7279,498
2025-08,SKU-008-005,PRV-008,81,13,81,2506.95,141.32,2365.63,2543,319
2025-08,SKU-008-006,PRV-008,279,47,279,31234.05,1718.19,29515.86,8826,1074
2025-08,SKU-008-007,PRV-008,178,31,178,16545.1,995.62,15549.48,8430,671
2025-08,SKU-008-008,PRV-008,143,23,143,3710.85,218.07,3492.78,8056,491
2025-08,SKU-008-009,PRV-008,116,24,116,10318.2,693.71,9624.49,4390,524
2025-08,SKU-008-010,PRV-008,67,12,67,3882.65,255.87,3626.78,3465,199
2025-08,SKU-008-011,PRV-008,343,60,343,9243.85,585.2,8658.65,15983,1495
2025-08,SKU-008-012,PRV-008,312,47,312,8408.4,525.81,7882.59,14837,1359
2025-08,SKU-008-013,PRV-008,155,29,155,6347.25,417.05,5930.2,7267,672
2025-08,SKU-008-014,PRV-008,101,15,101,6660.95,342.39,6318.56,2351,171
2025-08,SKU-008-015,PRV-008,193,33,193,18711.35,1217.42,17493.93,9331,1016
2025-08,SKU-008-016,PRV-008,82,14,82,2209.9,145.86,2064.04,2635,355
2025-08,SKU-008-017,PRV-008,136,22,136,14953.2,874.6,14078.6,6786,740
2025-08,SKU-008-018,PRV-008,306,52,306,13142.7,835.0,12307.7,14913,1255
2025-08,SKU-008-019,PRV-008,104,17,104,3946.8,255.88,3690.92,3261,379
2025-09,SKU-008-001,PRV-008,611,120,611,59236.45,3278.23,55958.22,33204,3655
2025-09,SKU-008-002,PRV-008,357,68,357,40323.15,2437.32,37885.83,20697,2623
2025-09,SKU-008-003,PRV-008,455,70,455,11352.25,712.33,10639.92,18528,1805
2025-09,SKU-008-004,PRV-008,217,35,217,5414.15,372.81,5041.34,5960,343
2025-09,SKU-008-005,PRV-008,93,16,93,2878.35,171.24,2707.11,2631,341
2025-09,SKU-008-006,PRV-008,360,61,360,40302.0,2323.11,37978.89,7920,736
2025-09,SKU-008-007,PRV-008,211,31,211,19612.45,1325.21,18287.24,11803,1143
2025-09,SKU-008-008,PRV-008,364,64,364,9445.8,563.12,8882.68,20159,1154
2025-09,SKU-008-009,PRV-008,143,21,143,12719.85,823.08,11896.77,7358,682
2025-09,SKU-008-010,PRV-008,51,10,51,2955.45,192.52,2762.93,1635,212
2025-09,SKU-008-011,PRV-008,532,101,532,14337.4,897.99,13439.41,12046,1248
2025-09,SKU-008-012,PRV-008,398,73,398,10726.1,660.1,10066.0,15264,1938
2025-09,SKU-008-013,PRV-008,401,60,401,16420.95,970.78,15450.17,19263,1569
2025-09,SKU-008-014,PRV-008,200,33,200,13190.0,807.71,12382.29,6741,567
2025-09,SKU-008-015,PRV-008,271,42,271,26273.45,1488.4,24785.05,10043,1325
2025-09,SKU-008-016,PRV-008,111,20,111,2991.45,203.65,2787.8,2512,308
2025-09,SKU-008-017,PRV-008,143,25,143,15722.85,951.93,14770.92,5016,303
2025-09,SKU-008-018,PRV-008,659,105,659,28304.05,1658.66,26645.39,21682,1987
2025-09,SKU-008-019,PRV-008,111,22,111,4212.45,289.64,3922.81,2630,159
2025-09,SKU-008-020,PRV-008,78,13,78,8264.1,458.98,7805.12,2828,337
2025-10,SKU-008-001,PRV-008,423,68,423,41009.85,2108.46,38901.39,15240,1829
2025-10,SKU-008-002,PRV-008,339,62,339,38290.05,2131.79,36158.26,16716,1304
2025-10,SKU-008-003,PRV-008,203,34,203,5064.85,262.94,4801.91,11012,1278
2025-10,SKU-008-004,PRV-008,168,28,168,4191.6,286.06,3905.54,5963,708
2025-10,SKU-008-005,PRV-008,150,26,150,4642.5,269.4,4373.1,5372,724
2025-10,SKU-008-006,PRV-008,302,53,302,33808.9,2133.76,31675.14,17492,1546
2025-10,SKU-008-007,PRV-008,190,30,190,17660.5,950.11,16710.39,8606,576
2025-10,SKU-008-008,PRV-008,389,62,389,10094.55,616.52,9478.03,15122,1583
2025-10,SKU-008-009,PRV-008,185,32,185,16455.75,1052.0,15403.75,9909,1324
2025-10,SKU-008-010,PRV-008,91,16,91,5273.45,270.25,5003.2,3819,288
2025-10,SKU-008-011,PRV-008,494,76,494,13313.3,860.3,12453.0,18326,1152
2025-10,SKU-008-012,PRV-008,393,65,393,10591.35,577.83,10013.52,9242,1111
2025-10,SKU-008-013,PRV-008,146,24,146,5978.7,311.47,5667.23,6134,439
2025-10,SKU-008-014,PRV-008,122,21,122,8045.9,508.47,7537.43,6759,613
2025-10,SKU-008-015,PRV-008,228,40,228,22104.6,1276.88,20827.72,11902,1249
2025-10,SKU-008-016,PRV-008,125,19,125,3368.75,197.98,3170.77,5426,654
2025-10,SKU-008-017,PRV-008,71,11,71,7806.45,428.66,7377.79,3668,310
2025-10,SKU-008-018,PRV-008,545,101,545,23407.75,1307.59,22100.16,22292,1697
2025-10,SKU-008-019,PRV-008,122,23,122,4629.9,272.83,4357.07,3675,226
2025-10,SKU-008-020,PRV-008,142,26,142,15044.9,1022.43,14022.47,7943,592
2025-11,SKU-008-001,PRV-008,600,94,600,58170.0,12728.12,45441.88,30487,2834
2025-11,SKU-008-002,PRV-008,326,50,326,36821.7,7683.16,29138.54,9567,1061
2025-11,SKU-008-003,PRV-008,592,115,592,14770.4,3729.69,11040.71,25280,2471
2025-11,SKU-008-004,PRV-008,124,17,124,3093.8,757.96,2335.84,5957,798
2025-11,SKU-008-005,PRV-008,164,29,164,5075.8,1302.62,3773.18,7663,636
2025-11,SKU-008-006,PRV-008,566,96,566,63363.7,14532.53,48831.17,16651,1175
2025-11,SKU-008-007,PRV-008,402,71,402,37365.9,7903.67,29462.23,19583,1332
2025-11,SKU-008-008,PRV-008,427,68,427,11080.65,2845.75,8234.9,10092,783
2025-11,SKU-008-009,PRV-008,219,35,219,19480.05,4763.07,14716.98,9103,1116
2025-11,SKU-008-010,PRV-008,142,21,142,8228.9,1850.94,6377.96,7449,795
2025-11,SKU-008-011,PRV-008,936,154,936,25225.2,6606.73,18618.47,46118,5870
2025-11,SKU-008-012,PRV-008,539,98,539,14526.05,3785.88,10740.17,12354,1655
2025-11,SKU-008-013,PRV-008,665,115,665,27231.75,6023.63,21208.12,20025,2561
2025-11,SKU-008-014,PRV-008,509,92,509,33568.55,9047.48,24521.07,28312,3099
2025-11,SKU-008-015,PRV-008,320,59,320,31024.0,7205.24,23818.76,12535,783
2025-11,SKU-008-016,PRV-008,112,18,112,3018.4,809.6,2208.8,4322,457
2025-11,SKU-008-017,PRV-008,295,47,295,32435.25,6951.36,25483.89,16068,1556
2025-11,SKU-008-018,PRV-008,811,137,811,34832.45,7463.89,27368.56,42104,4816
2025-11,SKU-008-019,PRV-008,133,22,133,5047.35,1287.98,3759.37,5213,537
2025-11,SKU-008-020,PRV-008,184,32,184,19494.8,5221.48,14273.32,7071,514
2025-12,SKU-008-001,PRV-008,786,127,786,76202.7,4658.89,71543.81,29925,3036
2025-12,SKU-008-002,PRV-008,414,61,414,46761.3,3072.38,43688.92,22688,2141
2025-12,SKU-008-003,PRV-008,480,77,480,11976.0,661.25,11314.75,15184,1933
2025-12,SKU-008-004,PRV-008,240,36,240,5988.0,306.88,5681.12,8249,1016
2025-12,SKU-008-005,PRV-008,145,26,145,4487.75,294.76,4192.99,5651,720
2025-12,SKU-008-006,PRV-008,434,78,434,48586.3,2813.96,45772.34,12515,716
2025-12,SKU-008-007,PRV-008,318,50,318,29558.1,2021.36,27536.74,13444,1785
2025-12,SKU-008-008,PRV-008,454,69,454,11781.3,642.61,11138.69,20257,1497
2025-12,SKU-008-009,PRV-008,190,26,190,16900.5,996.43,15904.07,10944,870
2025-12,SKU-008-010,PRV-008,140,25,140,8113.0,556.85,7556.15,7215,427
2025-12,SKU-008-011,PRV-008,882,170,882,23769.9,1426.84,22343.06,26591,2744
2025-12,SKU-008-012,PRV-008,497,76,497,13394.15,846.47,12547.68,15811,1529
2025-12,SKU-008-013,PRV-008,488,71,488,19983.6,1267.74,18715.86,27840,3267
2025-12,SKU-008-014,PRV-008,445,74,445,29347.75,1869.14,27478.61,14311,1247
2025-12,SKU-008-015,PRV-008,268,48,268,25982.6,1737.07,24245.53,12736,1265
2025-12,SKU-008-016,PRV-008,98,15,98,2641.1,143.51,2497.59,3012,397
2025-12,SKU-008-017,PRV-008,191,29,191,21000.45,1316.12,19684.33,5519,490
2025-12,SKU-008-018,PRV-008,794,122,794,34102.3,2068.73,32033.57,42752,3228
2025-12,SKU-008-019,PRV-008,197,31,197,7476.15,500.98,6975.17,7792,546
2025-12,SKU-008-020,PRV-008,224,39,224,23732.8,1599.81,22132.99,6385,386
2026-01,SKU-008-001,PRV-008,848,137,848,82213.6,16682.87,65530.73,33075,3141
2026-01,SKU-008-002,PRV-008,655,111,655,73982.25,14241.66,59740.59,19036,2441
2026-01,SKU-008-003,PRV-008,660,115,660,16467.0,2844.15,13622.85,19839,1698
2026-01,SKU-008-004,PRV-008,272,50,272,6786.4,1354.53,5431.87,10758,910
2026-01,SKU-008-005,PRV-008,203,32,203,6282.85,1018.31,5264.54,7967,673
2026-01,SKU-008-006,PRV-008,620,119,620,69409.0,12328.1,57080.9,32475,1919
2026-01,SKU-008-007,PRV-008,399,65,399,37087.05,6901.52,30185.53,13088,840
2026-01,SKU-008-008,PRV-008,388,60,388,10068.6,1782.31,8286.29,9100,688
2026-01,SKU-008-009,PRV-008,242,42,242,21525.9,4529.16,16996.74,10252,904
2026-01,SKU-008-010,PRV-008,205,35,205,11879.75,1969.84,9909.91,10822,656
2026-01,SKU-008-011,PRV-008,981,157,981,26437.95,4968.76,21469.19,44531,3214
2026-01,SKU-008-012,PRV-008,829,133,829,22341.55,3733.7,18607.85,41252,3501
2026-01,SKU-008-013,PRV-008,478,85,478,19574.1,3776.47,15797.63,13481,988
2026-01,SKU-008-014,PRV-008,636,111,636,41944.2,7877.23,34066.97,18015,1525
2026-01,SKU-008-015,PRV-008,453,79,453,43918.35,7684.46,36233.89,17055,1634
2026-01,SKU-008-016,PRV-008,176,32,176,4743.2,894.2,3849.0,7511,692
2026-01,SKU-008-017,PRV-008,347,56,347,38152.65,6185.73,31966.92,17508,1679
2026-01,SKU-008-018,PRV-008,398,68,398,17094.1,3380.02,13714.08,20246,1401
2026-01,SKU-008-019,PRV-008,271,42,271,10284.45,1663.73,8620.72,7630,932
2026-01,SKU-008-020,PRV-008,369,62,369,39095.55,7119.75,31975.8,19984,2205
2026-02,SKU-008-001,PRV-008,813,136,813,78820.35,5325.51,73494.84,43109,2792
2026-02,SKU-008-002,PRV-008,357,60,357,40323.15,2195.15,38128.0,17715,2106
2026-02,SKU-008-003,PRV-008,628,101,628,15668.6,864.91,14803.69,18409,1750
2026-02,SKU-008-004,PRV-008,249,42,249,6212.55,377.08,5835.47,7654,908
2026-02,SKU-008-005,PRV-008,148,22,148,4580.6,280.44,4300.16,4652,290
2026-02,SKU-008-006,PRV-008,476,73,476,53288.2,3660.73,49627.47,11252,1034
2026-02,SKU-008-007,PRV-008,138,22,138,12827.1,683.66,12143.44,4253,259
2026-02,SKU-008-008,PRV-008,349,59,349,9056.55,595.25,8461.3,13351,846
2026-02,SKU-008-009,PRV-008,226,40,226,20102.7,1247.11,18855.59,11511,1552
2026-02,SKU-008-010,PRV-008,144,22,144,8344.8,445.2,7899.6,7075,424
2026-02,SKU-008-011,PRV-008,814,131,814,21937.3,1209.3,20728.0,18203,2340
2026-02,SKU-008-012,PRV-008,609,97,609,16412.55,984.1,15428.45,14660,1700
2026-02,SKU-008-013,PRV-008,446,72,446,18263.7,1090.61,17173.09,15557,1877
2026-02,SKU-008-014,PRV-008,486,90,486,32051.7,2074.7,29977.0,23440,2674
2026-02,SKU-008-015,PRV-008,411,71,411,39846.45,2512.31,37334.14,15929,2075
2026-02,SKU-008-016,PRV-008,161,27,161,4338.95,266.6,4072.35,7110,705
2026-02,SKU-008-017,PRV-008,290,49,290,31885.5,1763.45,30122.05,9286,1082
2026-02,SKU-008-018,PRV-008,477,91,477,20487.15,1113.37,19373.78,23233,1695
2026-02,SKU-008-019,PRV-008,198,32,198,7514.1,482.93,7031.17,7582,633
2026-02,SKU-008-020,PRV-008,250,48,250,26487.5,1697.89,24789.61,13745,1215
2026-03,SKU-008-001,PRV-008,800,129,800,77560.0,4607.51,72952.49,27157,3178
2026-03,SKU-008-002,PRV-008,469,69,469,52973.55,3267.01,49706.54,22565,1906
2026-03,SKU-008-003,PRV-008,524,83,524,13073.8,874.49,12199.31,21991,2177
2026-03,SKU-008-004,PRV-008,266,47,266,6636.7,443.13,6193.57,7960,654
2026-03,SKU-008-005,PRV-008,200,36,200,6190.0,333.51,5856.49,4693,474
2026-03,SKU-008-006,PRV-008,510,90,510,57094.5,3070.84,54023.66,20164,2492
2026-03,SKU-008-007,PRV-008,387,65,387,35971.65,2475.68,33495.97,18628,1658
2026-03,SKU-008-008,PRV-008,480,86,480,12456.0,832.34,11623.66,12850,1632
2026-03,SKU-008-009,PRV-008,172,32,172,15299.4,1042.93,14256.47,9710,1221
2026-03,SKU-008-010,PRV-008,78,13,78,4520.1,307.57,4212.53,2878,320
2026-03,SKU-008-011,PRV-008,818,149,818,22045.1,1360.17,20684.93,35258,2988
2026-03,SKU-008-012,PRV-008,736,111,736,19835.2,1365.7,18469.5,39943,2540
2026-03,SKU-008-013,PRV-008,451,69,451,18468.45,1264.96,17203.49,23727,1821
2026-03,SKU-008-014,PRV-008,414,70,414,27303.3,1485.38,25817.92,12807,1396
2026-03,SKU-008-015,PRV-008,381,62,381,36937.95,2453.91,34484.04,16361,1557
2026-03,SKU-008-016,PRV-008,159,28,159,4285.05,293.06,3991.99,6962,693
2026-03,SKU-008-017,PRV-008,151,25,151,16602.45,962.87,15639.58,8152,474
2026-03,SKU-008-018,PRV-008,806,137,806,34617.7,1870.84,32746.86,22228,1707
