month,product_id,provider_id,units_on_hand_end,units_received,stockout_days,days_of_cover,sell_through_pct
2026-04,SKU-006-012,PRV-006,152,67,0,76.0,28.3
2026-04,SKU-006-013,PRV-006,389,269,0,49.9,37.6
2026-04,SKU-006-014,PRV-006,255,146,0,53.1,36.1
2026-04,SKU-006-015,PRV-006,282,93,7,72.9,29.1
2026-04,SKU-006-016,PRV-006,135,49,0,71.1,29.7
2026-04,SKU-006-017,PRV-006,131,63,0,61.4,32.8
2026-04,SKU-006-018,PRV-006,771,263,0,83.5,26.4
2026-04,SKU-006-019,PRV-006,71,49,0,50.7,37.2
2026-04,SKU-006-020,PRV-006,84,29,0,68.1,30.6
2026-05,SKU-006-001,PRV-006,39,32,2,45.0,40.0
2026-05,SKU-006-002,PRV-006,218,166,0,45.4,39.8
2026-05,SKU-006-003,PRV-006,227,144,0,49.7,37.6
2026-05,SKU-006-004,PRV-006,72,39,0,56.8,34.5
2026-05,SKU-006-005,PRV-006,48,25,0,48.0,38.5
2026-05,SKU-006-006,PRV-006,169,81,0,46.9,39.0
2026-05,SKU-006-007,PRV-006,291,120,0,78.6,27.6
2026-05,SKU-006-008,PRV-006,70,52,16,44.7,40.2
2026-05,SKU-006-009,PRV-006,373,170,0,72.7,29.2
2026-05,SKU-006-010,PRV-006,89,52,0,45.3,39.9
2026-05,SKU-006-011,PRV-006,92,30,0,83.6,26.4
2026-05,SKU-006-012,PRV-006,129,58,0,71.7,29.5
2026-05,SKU-006-013,PRV-006,128,79,21,60.0,33.3
2026-05,SKU-006-014,PRV-006,194,112,0,43.8,40.7
2026-05,SKU-006-015,PRV-006,376,144,0,81.7,26.8
2026-05,SKU-006-016,PRV-006,67,50,0,50.2,37.4
2026-05,SKU-006-017,PRV-006,130,65,0,66.1,31.2
2026-05,SKU-006-018,PRV-006,290,135,12,79.1,27.5
2026-05,SKU-006-019,PRV-006,93,39,0,55.8,35.0
2026-05,SKU-006-020,PRV-006,69,23,0,79.6,27.4
2026-06,SKU-006-001,PRV-006,52,26,0,47.3,38.8
2026-06,SKU-006-002,PRV-006,351,161,0,69.7,30.1
2026-06,SKU-006-003,PRV-006,316,176,0,68.2,30.5
2026-06,SKU-006-004,PRV-006,90,40,0,69.2,30.2
2026-06,SKU-006-005,PRV-006,70,26,0,70.0,30.0
2026-06,SKU-006-006,PRV-006,165,83,0,48.1,38.4
2026-06,SKU-006-007,PRV-006,171,73,0,58.3,34.0
2026-06,SKU-006-008,PRV-006,181,86,0,76.5,28.2
2026-06,SKU-006-009,PRV-006,319,162,0,56.6,34.6
2026-06,SKU-006-010,PRV-006,148,54,0,76.6,28.2
2026-06,SKU-006-011,PRV-006,88,39,0,82.5,26.7
2026-06,SKU-006-012,PRV-006,124,41,0,80.9,27.1
2026-06,SKU-006-013,PRV-006,344,171,0,57.0,34.5
2026-06,SKU-006-014,PRV-006,299,112,0,76.0,28.3
2026-06,SKU-006-015,PRV-006,268,172,0,55.8,35.0
2026-06,SKU-006-016,PRV-006,86,31,0,66.2,31.2
2026-06,SKU-006-017,PRV-006,104,68,0,52.9,36.2
2026-06,SKU-006-018,PRV-006,253,134,0,48.3,38.3
2026-06,SKU-006-019,PRV-006,59,45,0,50.6,37.2
2026-06,SKU-006-020,PRV-006,58,30,0,62.1,32.6
2026-07,SKU-006-001,PRV-006,51,39,0,51.0,37.0
2026-07,SKU-006-002,PRV-006,431,149,0,65.3,31.5
2026-07,SKU-006-003,PRV-006,372,194,0,63.4,32.1
2026-07,SKU-006-004,PRV-006,84,33,0,76.4,28.2
2026-07,SKU-006-005,PRV-006,66,29,0,60.0,33.3
2026-07,SKU-006-006,PRV-006,196,84,0,57.1,34.4
2026-07,SKU-006-007,PRV-006,237,82,0,65.8,31.3
2026-07,SKU-006-008,PRV-006,151,56,5,62.1,32.6
2026-07,SKU-006-009,PRV-006,376,156,0,82.9,26.6
2026-07,SKU-006-010,PRV-006,144,68,0,61.7,32.7
2026-07,SKU-006-011,PRV-006,67,30,0,62.8,32.3
2026-07,SKU-006-012,PRV-006,96,77,0,48.0,38.5
2026-07,SKU-006-013,PRV-006,347,110,2,74.4,28.7
2026-07,SKU-006-014,PRV-006,313,164,0,65.7,31.4
2026-07,SKU-006-015,PRV-006,455,237,0,73.8,28.9
2026-07,SKU-006-016,PRV-006,100,42,0,66.7,31.0
2026-07,SKU-006-017,PRV-006,93,51,0,52.6,36.3
2026-07,SKU-006-018,PRV-006,361,191,0,64.1,31.9
2026-07,SKU-006-019,PRV-006,66,49,0,46.0,39.4
2026-07,SKU-006-020,PRV-006,58,35,0,58.0,34.1
2026-08,SKU-006-001,PRV-006,64,47,2,48.0,38.5
2026-08,SKU-006-002,PRV-006,444,177,7,62.2,32.5
2026-08,SKU-006-003,PRV-006,395,195,0,55.4,35.1
2026-08,SKU-006-004,PRV-006,116,60,0,65.7,31.4
2026-08,SKU-006-005,PRV-006,97,60,0,50.2,37.4
2026-08,SKU-006-006,PRV-006,205,105,0,51.7,36.7
2026-08,SKU-006-007,PRV-006,268,158,0,64.8,31.6
2026-08,SKU-006-008,PRV-006,364,152,0,80.3,27.2
2026-08,SKU-006-009,PRV-006,393,221,0,65.1,31.5
2026-08,SKU-006-010,PRV-006,207,73,0,81.7,26.9
2026-08,SKU-006-011,PRV-006,117,56,0,74.7,28.7
2026-08,SKU-006-012,PRV-006,157,93,0,58.9,33.8
2026-08,SKU-006-013,PRV-006,379,251,0,48.6,38.2
2026-08,SKU-006-014,PRV-006,432,175,0,64.5,31.8
2026-08,SKU-006-015,PRV-006,450,283,0,51.7,36.7
2026-08,SKU-006-016,PRV-006,57,40,16,55.2,35.2
2026-08,SKU-006-017,PRV-006,165,96,0,59.6,33.5
2026-08,SKU-006-018,PRV-006,555,205,0,66.3,31.1
2026-08,SKU-006-019,PRV-006,93,47,0,59.4,33.6
2026-08,SKU-006-020,PRV-006,89,39,0,70.3,29.9
2024-09,SKU-007-001,PRV-007,1084,218,0,140.2,17.6
2024-09,SKU-007-002,PRV-007,574,124,0,123.0,19.6
2024-09,SKU-007-003,PRV-007,216,58,9,127.1,19.1
2024-09,SKU-007-004,PRV-007,150,60,21,91.8,24.6
2024-09,SKU-007-005,PRV-007,715,149,0,149.0,16.8
2024-09,SKU-007-006,PRV-007,585,170,0,121.0,19.9
2024-09,SKU-007-007,PRV-007,700,291,0,84.3,26.2
2024-09,SKU-007-008,PRV-007,491,128,9,128.1,19.0
2024-09,SKU-007-010,PRV-007,1048,271,0,149.0,16.8
2024-09,SKU-007-011,PRV-007,820,220,0,132.3,18.5
2024-09,SKU-007-013,PRV-007,344,74,0,147.4,16.9
2024-09,SKU-007-015,PRV-007,613,133,5,133.3,18.4
2024-09,SKU-007-016,PRV-007,517,85,0,158.3,15.9
2024-09,SKU-007-017,PRV-007,256,63,0,102.4,22.7
2024-09,SKU-007-018,PRV-007,759,197,0,136.3,18.0
2024-10,SKU-007-001,PRV-007,1064,254,0,105.7,22.1
2024-10,SKU-007-002,PRV-007,890,171,0,148.3,16.8
2024-10,SKU-007-003,PRV-007,284,59,0,121.7,19.8
2024-10,SKU-007-004,PRV-007,555,186,0,111.7,21.2
2024-10,SKU-007-005,PRV-007,592,132,0,133.5,18.3
2024-10,SKU-007-006,PRV-007,357,95,0,85.0,26.1
2024-10,SKU-007-007,PRV-007,1123,366,0,114.6,20.7
2024-10,SKU-007-008,PRV-007,850,176,0,146.6,17.0
2024-10,SKU-007-010,PRV-007,1197,251,0,141.4,17.5
2024-10,SKU-007-011,PRV-007,554,188,0,96.6,23.7
2024-10,SKU-007-013,PRV-007,404,132,0,118.8,20.2
2024-10,SKU-007-015,PRV-007,801,216,0,133.5,18.3
2024-10,SKU-007-016,PRV-007,634,156,0,130.3,18.7
2024-10,SKU-007-017,PRV-007,519,102,0,141.5,17.5
2024-10,SKU-007-018,PRV-007,828,294,0,93.7,24.2
2024-11,SKU-007-001,PRV-007,1651,439,0,113.9,20.9
2024-11,SKU-007-002,PRV-007,801,151,0,135.8,18.1
2024-11,SKU-007-003,PRV-007,329,90,0,109.7,21.5
2024-11,SKU-007-004,PRV-007,883,277,0,121.5,19.8
2024-11,SKU-007-005,PRV-007,743,214,0,113.7,20.9
2024-11,SKU-007-006,PRV-007,976,149,0,152.5,16.4
2024-11,SKU-007-007,PRV-007,1838,407,0,114.4,20.8
2024-11,SKU-007-008,PRV-007,1153,263,0,152.4,16.4
2024-11,SKU-007-010,PRV-007,1763,346,0,151.5,16.5
2024-11,SKU-007-011,PRV-007,1109,228,7,149.9,16.7
2024-11,SKU-007-013,PRV-007,457,91,0,145.9,17.1
2024-11,SKU-007-015,PRV-007,808,224,0,90.8,24.8
2024-11,SKU-007-016,PRV-007,914,140,0,156.7,16.1
2024-11,SKU-007-017,PRV-007,531,117,0,116.3,20.5
2024-11,SKU-007-018,PRV-007,1126,442,0,96.2,23.8
2024-12,SKU-007-001,PRV-007,1025,269,0,96.4,23.7
2024-12,SKU-007-002,PRV-007,767,209,0,118.6,20.2
2024-12,SKU-007-003,PRV-007,355,79,0,107.6,21.8
2024-12,SKU-007-004,PRV-007,790,130,0,157.0,16.0
2024-12,SKU-007-005,PRV-007,783,165,0,140.7,17.6
2024-12,SKU-007-006,PRV-007,658,192,0,128.2,19.0
2024-12,SKU-007-007,PRV-007,1071,367,0,99.5,23.2
2024-12,SKU-007-008,PRV-007,1218,195,0,156.2,16.1
2024-12,SKU-007-010,PRV-007,1261,225,0,137.6,17.9
2024-12,SKU-007-011,PRV-007,944,203,0,136.8,18.0
2024-12,SKU-007-013,PRV-007,391,100,0,136.4,18.0
2024-12,SKU-007-015,PRV-007,536,148,0,83.3,26.5
2024-12,SKU-007-016,PRV-007,700,195,0,109.4,21.5
2024-12,SKU-007-017,PRV-007,309,87,0,86.6,25.7
2024-12,SKU-007-018,PRV-007,1177,270,7,145.3,17.1
2025-01,SKU-007-001,PRV-007,1305,343,0,147.2,16.9
2025-01,SKU-007-002,PRV-007,629,167,0,133.8,18.3
2025-01,SKU-007-003,PRV-007,258,63,0,110.6,21.3
2025-01,SKU-007-004,PRV-007,466,90,0,121.6,19.8
2025-01,SKU-007-005,PRV-007,750,125,0,157.3,16.0
2025-01,SKU-007-006,PRV-007,696,139,0,152.4,16.4
2025-01,SKU-007-007,PRV-007,958,259,0,125.0,19.4
2025-01,SKU-007-008,PRV-007,703,140,0,128.6,18.9
2025-01,SKU-007-010,PRV-007,947,280,0,118.4,20.2
2025-01,SKU-007-011,PRV-007,652,195,0,104.0,22.4
2025-01,SKU-007-013,PRV-007,331,80,0,148.2,16.8
2025-01,SKU-007-015,PRV-007,563,138,0,148.2,16.8
2025-01,SKU-007-016,PRV-007,543,158,0,133.5,18.3
2025-01,SKU-007-017,PRV-007,301,54,0,125.4,19.3
2025-01,SKU-007-018,PRV-007,697,179,0,104.5,22.3
2025-02,SKU-007-001,PRV-007,751,221,0,128.7,18.9
2025-02,SKU-007-002,PRV-007,569,135,0,144.7,17.2
2025-02,SKU-007-003,PRV-007,264,67,0,149.4,16.7
2025-02,SKU-007-004,PRV-007,321,84,0,123.5,19.5
2025-02,SKU-007-005,PRV-007,507,115,0,127.8,19.0
2025-02,SKU-007-006,PRV-007,612,111,0,156.9,16.0
2025-02,SKU-007-007,PRV-007,1008,227,0,132.6,18.4
2025-02,SKU-007-008,PRV-007,575,121,0,152.7,16.4
2025-02,SKU-007-010,PRV-007,784,216,0,107.9,21.8
2025-02,SKU-007-011,PRV-007,446,109,0,106.2,22.0
2025-02,SKU-007-013,PRV-007,308,48,0,156.6,16.1
2025-02,SKU-007-015,PRV-007,544,99,0,141.9,17.5
2025-02,SKU-007-016,PRV-007,343,93,0,108.3,21.7
2025-02,SKU-007-017,PRV-007,260,70,0,94.0,24.2
2025-02,SKU-007-018,PRV-007,371,73,16,156.8,16.1
2025-03,SKU-007-001,PRV-007,707,202,0,115.9,20.6
2025-03,SKU-007-002,PRV-007,522,102,0,145.0,17.1
2025-03,SKU-007-003,PRV-007,215,41,0,157.3,16.0
2025-03,SKU-007-004,PRV-007,360,89,0,154.3,16.3
2025-03,SKU-007-005,PRV-007,547,127,0,145.2,17.1
2025-03,SKU-007-006,PRV-007,349,82,0,119.0,20.1
2025-03,SKU-007-007,PRV-007,606,125,0,117.3,20.4
2025-03,SKU-007-008,PRV-007,708,165,0,157.3,16.0
2025-03,SKU-007-010,PRV-007,898,175,0,154.8,16.2
2025-03,SKU-007-011,PRV-007,473,159,0,105.9,22.1
2025-03,SKU-007-013,PRV-007,221,60,0,125.1,19.3
2025-03,SKU-007-015,PRV-007,440,93,0,107.3,21.8
2025-03,SKU-007-016,PRV-007,430,109,0,144.9,17.1
2025-03,SKU-007-017,PRV-007,248,59,0,135.3,18.2
2025-03,SKU-007-018,PRV-007,611,137,0,115.3,20.6
2025-04,SKU-007-001,PRV-007,706,195,0,126.8,19.1
2025-04,SKU-007-002,PRV-007,268,52,0,123.7,19.5
2025-04,SKU-007-003,PRV-007,154,33,0,128.3,18.9
2025-04,SKU-007-004,PRV-007,219,79,0,96.6,23.7
2025-04,SKU-007-005,PRV-007,337,80,0,123.3,19.6
2025-04,SKU-007-006,PRV-007,222,80,0,96.5,23.7
2025-04,SKU-007-007,PRV-007,607,197,0,103.5,22.5
2025-04,SKU-007-008,PRV-007,457,94,0,139.9,17.7
2025-04,SKU-007-010,PRV-007,351,137,0,86.3,25.8
2025-04,SKU-007-011,PRV-007,566,94,0,153.0,16.4
2025-04,SKU-007-013,PRV-007,170,58,0,104.1,22.4
2025-04,SKU-007-015,PRV-007,462,99,0,150.7,16.6
2025-04,SKU-007-016,PRV-007,178,66,0,83.4,26.4
2025-04,SKU-007-017,PRV-007,219,57,0,126.3,19.2
2025-04,SKU-007-018,PRV-007,394,136,0,99.3,23.2
2025-05,SKU-007-001,PRV-007,645,105,5,152.4,16.5
2025-05,SKU-007-002,PRV-007,311,55,0,153.0,16.4
2025-05,SKU-007-003,PRV-007,97,28,0,83.1,26.5
2025-05,SKU-007-004,PRV-007,230,65,0,119.0,20.1
2025-05,SKU-007-005,PRV-007,269,52,0,144.1,17.2
2025-05,SKU-007-006,PRV-007,242,93,0,95.5,23.9
2025-05,SKU-007-007,PRV-007,414,128,0,90.7,24.9
2025-05,SKU-007-008,PRV-007,390,67,0,133.0,18.4
2025-05,SKU-007-010,PRV-007,651,108,0,150.2,16.6
2025-05,SKU-007-011,PRV-007,261,84,0,83.3,26.5
2025-05,SKU-007-013,PRV-007,150,42,0,121.6,19.8
2025-05,SKU-007-015,PRV-007,359,80,0,147.5,16.9
2025-05,SKU-007-016,PRV-007,206,73,0,93.6,24.3
2025-05,SKU-007-017,PRV-007,189,49,0,128.9,18.9
2025-05,SKU-007-018,PRV-007,330,121,0,103.1,22.5
2025-06,SKU-007-001,PRV-007,343,134,0,93.5,24.3
2025-06,SKU-007-002,PRV-007,182,61,0,82.7,26.6
2025-06,SKU-007-003,PRV-007,114,29,0,100.6,23.0
2025-06,SKU-007-004,PRV-007,195,54,0,139.3,17.7
2025-06,SKU-007-005,PRV-007,260,88,0,113.0,21.0
2025-06,SKU-007-006,PRV-007,244,70,0,114.4,20.8
2025-06,SKU-007-007,PRV-007,487,86,0,158.8,15.9
2025-06,SKU-007-008,PRV-007,201,63,0,97.3,23.6
2025-06,SKU-007-010,PRV-007,395,117,0,123.4,19.6
2025-06,SKU-007-011,PRV-007,334,55,0,141.1,17.5
2025-06,SKU-007-013,PRV-007,117,32,0,125.4,19.3
2025-06,SKU-007-015,PRV-007,232,66,0,126.5,19.2
2025-06,SKU-007-016,PRV-007,198,57,0,99.0,23.3
2025-06,SKU-007-017,PRV-007,120,34,0,92.3,24.5
2025-06,SKU-007-018,PRV-007,433,100,0,146.0,17.0
2025-07,SKU-007-001,PRV-007,677,152,0,142.0,17.4
2025-07,SKU-007-002,PRV-007,266,62,0,133.0,18.4
2025-07,SKU-007-003,PRV-007,171,29,0,146.6,17.0
2025-07,SKU-007-004,PRV-007,238,65,0,137.3,17.9
2025-07,SKU-007-005,PRV-007,267,68,0,119.6,20.1
2025-07,SKU-007-006,PRV-007,330,66,0,139.4,17.7
2025-07,SKU-007-007,PRV-007,410,120,0,124.2,19.4
2025-07,SKU-007-008,PRV-007,252,81,0,88.9,25.2
2025-07,SKU-007-010,PRV-007,301,77,0,88.5,25.3
2025-07,SKU-007-011,PRV-007,294,69,0,117.6,20.3
2025-07,SKU-007-013,PRV-007,168,42,0,148.2,16.8
2025-07,SKU-007-015,PRV-007,245,47,0,131.2,18.6
2025-07,SKU-007-016,PRV-007,237,48,0,134.2,18.3
2025-07,SKU-007-017,PRV-007,234,47,0,152.6,16.4
2025-07,SKU-007-018,PRV-007,398,123,0,113.7,20.9
2025-08,SKU-007-001,PRV-007,534,222,0,87.5,25.5
2025-08,SKU-007-002,PRV-007,352,62,0,150.9,16.6
2025-08,SKU-007-003,PRV-007,211,33,0,147.2,16.9
2025-08,SKU-007-004,PRV-007,261,55,2,139.8,17.7
2025-08,SKU-007-005,PRV-007,345,123,0,106.7,21.9
2025-08,SKU-007-006,PRV-007,284,83,0,129.1,18.9
2025-08,SKU-007-007,PRV-007,787,173,0,138.1,17.8
2025-08,SKU-007-008,PRV-007,395,113,0,106.8,21.9
2025-08,SKU-007-010,PRV-007,376,117,0,88.1,25.4
2025-08,SKU-007-011,PRV-007,303,111,0,97.7,23.5
2025-08,SKU-007-013,PRV-007,179,37,0,145.1,17.1
2025-08,SKU-007-015,PRV-007,483,110,0,149.4,16.7
2025-08,SKU-007-016,PRV-007,367,93,0,128.0,19.0
2025-08,SKU-007-017,PRV-007,233,78,0,112.7,21.0
2025-08,SKU-007-018,PRV-007,521,128,0,113.3,20.9
2025-09,SKU-007-001,PRV-007,1123,300,0,131.6,18.6
2025-09,SKU-007-002,PRV-007,447,145,0,91.8,24.6
2025-09,SKU-007-003,PRV-007,149,40,0,87.6,25.5
2025-09,SKU-007-004,PRV-007,350,126,0,97.2,23.6
2025-09,SKU-007-005,PRV-007,446,112,0,121.6,19.8
2025-09,SKU-007-006,PRV-007,448,102,0,130.5,18.7
2025-09,SKU-007-007,PRV-007,712,223,0,116.1,20.5
2025-09,SKU-007-008,PRV-007,494,122,0,107.4,21.8
2025-09,SKU-007-010,PRV-007,993,199,0,152.0,16.5
2025-09,SKU-007-011,PRV-007,753,196,0,143.0,17.3
2025-09,SKU-007-012,PRV-007,641,106,0,142.4,17.4
2025-09,SKU-007-013,PRV-007,389,65,0,151.6,16.5
2025-09,SKU-007-015,PRV-007,431,100,12,157.7,16.0
2025-09,SKU-007-016,PRV-007,402,131,0,106.7,21.9
2025-09,SKU-007-017,PRV-007,249,59,0,106.7,21.9
2025-09,SKU-007-018,PRV-007,564,186,0,90.0,25.0
2025-10,SKU-007-001,PRV-007,966,358,0,96.9,23.6
2025-10,SKU-007-002,PRV-007,711,210,0,124.0,19.5
2025-10,SKU-007-003,PRV-007,319,65,0,156.9,16.1
2025-10,SKU-007-004,PRV-007,568,170,0,124.4,19.4
2025-10,SKU-007-005,PRV-007,693,200,0,120.2,20.0
2025-10,SKU-007-006,PRV-007,486,162,0,113.9,20.8
2025-10,SKU-007-007,PRV-007,812,228,0,107.3,21.8
2025-10,SKU-007-008,PRV-007,607,230,0,92.9,24.4
2025-10,SKU-007-010,PRV-007,655,253,0,83.6,26.4
2025-10,SKU-007-011,PRV-007,903,208,0,153.1,16.4
2025-10,SKU-007-012,PRV-007,764,207,0,94.3,24.1
2025-10,SKU-007-013,PRV-007,398,83,0,143.9,17.3
2025-10,SKU-007-015,PRV-007,681,212,0,110.4,21.4
2025-10,SKU-007-016,PRV-007,402,118,0,106.7,21.9
2025-10,SKU-007-017,PRV-007,346,104,0,125.1,19.3
2025-10,SKU-007-018,PRV-007,851,210,0,137.3,17.9
2025-11,SKU-007-001,PRV-007,1812,310,0,147.7,16.9
2025-11,SKU-007-002,PRV-007,1068,224,0,140.5,17.6
2025-11,SKU-007-003,PRV-007,410,95,0,132.3,18.5
2025-11,SKU-007-004,PRV-007,572,176,0,109.3,21.5
2025-11,SKU-007-005,PRV-007,927,221,0,144.1,17.2
2025-11,SKU-007-006,PRV-007,1065,190,0,142.0,17.4
2025-11,SKU-007-007,PRV-007,1479,446,0,98.4,23.4
2025-11,SKU-007-008,PRV-007,1296,237,0,157.4,16.0
2025-11,SKU-007-010,PRV-007,1755,481,0,140.8,17.6
2025-11,SKU-007-011,PRV-007,742,210,0,89.4,25.1
2025-11,SKU-007-012,PRV-007,1638,418,0,115.6,20.6
2025-11,SKU-007-013,PRV-007,408,106,0,124.9,19.4
2025-11,SKU-007-015,PRV-007,549,241,0,85.8,25.9
2025-11,SKU-007-016,PRV-007,995,249,0,139.5,17.7
2025-11,SKU-007-017,PRV-007,517,158,7,127.1,19.1
2025-11,SKU-007-018,PRV-007,997,304,0,121.1,19.9
2025-12,SKU-007-001,PRV-007,1117,283,0,101.2,22.9
2025-12,SKU-007-002,PRV-007,639,159,0,125.3,19.3
2025-12,SKU-007-003,PRV-007,273,114,0,87.1,25.6
2025-12,SKU-007-004,PRV-007,515,160,0,84.4,26.2
2025-12,SKU-007-005,PRV-007,837,192,0,116.8,20.4
2025-12,SKU-007-006,PRV-007,706,112,0,155.7,16.2
2025-12,SKU-007-007,PRV-007,1650,369,0,132.4,18.5
2025-12,SKU-007-008,PRV-007,626,133,0,109.8,21.5
2025-12,SKU-007-010,PRV-007,1062,411,0,95.1,24.0
2025-12,SKU-007-011,PRV-007,680,284,0,83.3,26.5
2025-12,SKU-007-012,PRV-007,1826,343,5,134.6,18.2
2025-12,SKU-007-013,PRV-007,336,74,0,109.6,21.5
2025-12,SKU-007-015,PRV-007,591,161,0,109.4,21.5
2025-12,SKU-007-016,PRV-007,775,143,0,124.3,19.4
2025-12,SKU-007-017,PRV-007,555,150,0,139.9,17.7
2025-12,SKU-007-018,PRV-007,1185,231,0,116.9,20.4
2026-01,SKU-007-001,PRV-007,573,249,0,86.0,25.9
2026-01,SKU-007-002,PRV-007,452,94,0,110.2,21.4
2026-01,SKU-007-003,PRV-007,189,60,0,111.2,21.2
2026-01,SKU-007-004,PRV-007,326,103,0,89.7,25.1
2026-01,SKU-007-005,PRV-007,368,107,0,108.2,21.7
2026-01,SKU-007-006,PRV-007,486,143,0,103.4,22.5
2026-01,SKU-007-007,PRV-007,863,265,0,112.6,21.0
2026-01,SKU-007-008,PRV-007,528,147,0,120.0,20.0
2026-01,SKU-007-009,PRV-007,53,15,0,83.7,26.4
2026-01,SKU-007-010,PRV-007,713,261,0,101.9,22.8
2026-01,SKU-007-011,PRV-007,574,157,0,135.6,18.1
2026-01,SKU-007-012,PRV-007,1036,305,0,100.6,23.0
2026-01,SKU-007-013,PRV-007,237,43,0,134.2,18.3
2026-01,SKU-007-014,PRV-007,140,37,0,85.7,25.9
2026-01,SKU-007-015,PRV-007,534,128,0,132.4,18.5
2026-01,SKU-007-016,PRV-007,540,129,0,131.7,18.6
2026-01,SKU-007-017,PRV-007,276,84,0,96.3,23.8
2026-01,SKU-007-018,PRV-007,656,167,0,136.7,18.0
2026-02,SKU-007-001,PRV-007,1010,279,0,130.0,18.7
2026-02,SKU-007-002,PRV-007,404,95,0,120.0,20.0
2026-02,SKU-007-003,PRV-007,258,52,0,131.2,18.6
2026-02,SKU-007-004,PRV-007,502,87,0,142.1,17.4
2026-02,SKU-007-005,PRV-007,424,98,0,109.7,21.5
2026-02,SKU-007-006,PRV-007,239,83,0,85.4,26.0
2026-02,SKU-007-007,PRV-007,957,244,0,123.8,19.5
2026-02,SKU-007-008,PRV-007,687,165,0,152.7,16.4
2026-02,SKU-007-009,PRV-007,73,22,0,99.5,23.2
2026-02,SKU-007-010,PRV-007,591,162,0,105.5,22.1
2026-02,SKU-007-011,PRV-007,634,166,0,133.9,18.3
2026-02,SKU-007-012,PRV-007,1012,254,0,138.0,17.9
2026-02,SKU-007-013,PRV-007,170,59,0,102.0,22.7
2026-02,SKU-007-014,PRV-007,306,76,0,116.2,20.5
2026-02,SKU-007-015,PRV-007,344,99,0,85.3,26.0
2026-02,SKU-007-016,PRV-007,272,100,0,87.7,25.5
2026-02,SKU-007-017,PRV-007,324,55,0,154.3,16.3
2026-02,SKU-007-018,PRV-007,249,59,21,135.8,18.1
2026-03,SKU-007-002,PRV-007,555,109,0,143.5,17.3
2026-03,SKU-007-003,PRV-007,142,39,0,101.4,22.8
2026-03,SKU-007-004,PRV-007,146,48,12,87.6,25.5
2026-03,SKU-007-006,PRV-007,266,93,0,101.0,22.9
2026-03,SKU-007-007,PRV-007,761,141,0,139.2,17.7
2026-03,SKU-007-008,PRV-007,453,107,0,137.3,17.9
2026-03,SKU-007-009,PRV-007,116,26,0,102.4,22.7
2026-03,SKU-007-010,PRV-007,631,129,0,116.9,20.4
2026-03,SKU-007-011,PRV-007,598,117,0,149.5,16.7
2026-03,SKU-007-012,PRV-007,1055,305,0,134.7,18.2
2026-03,SKU-007-013,PRV-007,154,58,0,90.6,24.9
2026-03,SKU-007-014,PRV-007,323,93,0,132.7,18.4
2026-03,SKU-007-015,PRV-007,432,79,0,156.1,16.1
2026-03,SKU-007-016,PRV-007,300,69,0,103.4,22.5
2026-03,SKU-007-017,PRV-007,259,45,0,138.8,17.8
2026-03,SKU-007-018,PRV-007,368,134,0,95.2,24.0
2026-04,SKU-007-002,PRV-007,226,76,0,98.3,23.4
2026-04,SKU-007-003,PRV-007,159,41,0,125.5,19.3
2026-04,SKU-007-004,PRV-007,296,73,0,150.5,16.6
2026-04,SKU-007-006,PRV-007,266,83,0,114.0,20.8
2026-04,SKU-007-007,PRV-007,390,111,0,99.2,23.2
2026-04,SKU-007-008,PRV-007,324,89,0,133.2,18.4
2026-04,SKU-007-009,PRV-007,95,19,0,114.0,20.8
2026-04,SKU-007-010,PRV-007,442,136,0,92.1,24.6
2026-04,SKU-007-011,PRV-007,436,86,0,143.7,17.3
2026-04,SKU-007-012,PRV-007,480,137,0,92.3,24.5
2026-04,SKU-007-013,PRV-007,184,31,0,153.3,16.4
2026-04,SKU-007-014,PRV-007,382,89,0,146.9,17.0
2026-04,SKU-007-015,PRV-007,466,84,0,157.1,16.0
2026-04,SKU-007-016,PRV-007,429,75,0,155.1,16.2
2026-04,SKU-007-017,PRV-007,244,64,0,143.5,17.3
2026-04,SKU-007-018,PRV-007,494,146,0,121.5,19.8
2026-05,SKU-007-002,PRV-007,252,57,0,126.0,19.2
2026-05,SKU-007-003,PRV-007,137,34,0,141.7,17.5
2026-05,SKU-007-004,PRV-007,201,54,0,91.4,24.7
2026-05,SKU-007-006,PRV-007,231,57,0,111.8,21.2
2026-05,SKU-007-007,PRV-007,564,110,0,158.1,15.9
2026-05,SKU-007-008,PRV-007,279,74,0,105.9,22.1
2026-05,SKU-007-009,PRV-007,83,15,0,131.1,18.6
2026-05,SKU-007-010,PRV-007,505,111,0,127.3,19.1
2026-05,SKU-007-011,PRV-007,338,59,0,147.0,17.0
2026-05,SKU-007-012,PRV-007,569,171,0,126.4,19.2
2026-05,SKU-007-013,PRV-007,137,23,0,146.8,17.0
2026-05,SKU-007-014,PRV-007,282,89,0,119.2,20.1
2026-05,SKU-007-015,PRV-007,279,53,0,119.6,20.1
2026-05,SKU-007-016,PRV-007,171,41,0,100.6,23.0
2026-05,SKU-007-017,PRV-007,217,41,0,135.6,18.1
2026-05,SKU-007-018,PRV-007,491,77,0,156.7,16.1
2026-06,SKU-007-002,PRV-007,251,48,0,144.8,17.2
2026-06,SKU-007-003,PRV-007,89,24,0,116.1,20.5
2026-06,SKU-007-004,PRV-007,248,50,0,148.8,16.8
2026-06,SKU-007-006,PRV-007,249,47,0,128.8,18.9
