shift_date,shift,machine_id,plant_id,planned_production_time_min,stop_time_min,run_time_min,changeover_min_excluded_from_planned,ideal_cycle_time_sec,total_count,good_count,scheduled_units
2026-06-18,C,CNC-02,STW,480.0,144.7,335.3,0.0,52.0,375,370,352
2026-06-18,C,CNC-03,STW,480.0,321.2,158.8,0.0,48.0,193,192,204
2026-06-18,C,CNC-04,STW,480.0,110.3,369.7,0.0,48.0,451,449,431
2026-06-18,C,GRIND-01,STW,480.0,162.6,317.4,0.0,76.0,237,234,229
2026-06-18,A,ASSY-01,VLD,480.0,118.2,361.8,0.0,31.0,666,657,662
2026-06-18,A,ASSY-02,VLD,443.8,68.8,375.0,36.2,31.0,675,660,632
2026-06-18,A,LEAK-01,VLD,480.0,111.9,368.1,0.0,22.0,978,955,943
2026-06-18,A,PACK-01,VLD,428.6,51.9,376.8,51.4,9.5,2273,2081,2192
2026-06-18,B,ASSY-01,VLD,480.0,86.3,393.7,0.0,31.0,710,699,655
2026-06-18,B,ASSY-02,VLD,433.1,73.3,359.8,46.9,31.0,639,627,630
2026-06-18,B,LEAK-01,VLD,480.0,73.5,406.5,0.0,22.0,1070,1041,1072
2026-06-18,B,PACK-01,VLD,419.0,20.4,398.6,61.0,9.5,2455,2230,2255
2026-06-19,A,PRESS-01,BRM,480.0,193.5,286.5,0.0,4.2,3949,3817,3765
2026-06-19,A,PRESS-02,BRM,480.0,281.6,198.4,0.0,3.1,3690,3636,3717
2026-06-19,A,PRESS-03,BRM,480.0,99.8,380.2,0.0,2.4,9075,8986,8483
2026-06-19,A,WELD-01,BRM,480.0,37.2,442.8,0.0,18.5,1217,1189,1145
2026-06-19,A,WELD-02,BRM,480.0,91.9,388.1,0.0,18.5,1240,1224,1196
2026-06-19,B,PRESS-01,BRM,480.0,157.4,322.6,0.0,4.2,4501,4405,4165
2026-06-19,B,PRESS-02,BRM,480.0,197.0,283.0,0.0,3.1,5221,5164,4954
2026-06-19,B,PRESS-03,BRM,480.0,65.4,414.6,0.0,2.4,10333,10241,10383
2026-06-19,B,WELD-01,BRM,480.0,36.2,443.8,0.0,18.5,1232,1206,1132
2026-06-19,B,WELD-02,BRM,480.0,64.4,415.6,0.0,18.5,1323,1323,1281
2026-06-19,C,PRESS-01,BRM,480.0,267.2,212.8,0.0,4.2,2845,2783,2718
2026-06-19,C,PRESS-02,BRM,480.0,297.4,182.6,0.0,3.1,3355,3258,3366
2026-06-19,C,PRESS-03,BRM,480.0,103.1,376.9,0.0,2.4,9127,8960,8673
2026-06-19,C,WELD-01,BRM,480.0,80.2,399.8,0.0,18.5,1053,1030,1034
2026-06-19,C,WELD-02,BRM,480.0,112.6,367.4,0.0,18.5,1106,1095,1073
2026-06-19,A,CNC-01,STW,480.0,76.1,403.9,0.0,52.0,464,460,329
2026-06-19,A,CNC-02,STW,480.0,94.0,386.0,0.0,52.0,431,426,434
2026-06-19,A,CNC-03,STW,480.0,267.6,212.4,0.0,48.0,263,262,254
2026-06-19,A,CNC-04,STW,480.0,62.3,417.7,0.0,48.0,508,505,477
2026-06-19,A,GRIND-01,STW,480.0,90.6,389.4,0.0,76.0,298,296,275
2026-06-19,B,CNC-01,STW,480.0,71.0,409.0,0.0,52.0,463,457,339
2026-06-19,B,CNC-02,STW,480.0,134.7,345.3,0.0,52.0,383,378,360
2026-06-19,B,CNC-03,STW,480.0,308.8,171.2,0.0,48.0,207,206,216
2026-06-19,B,CNC-04,STW,480.0,92.9,387.1,0.0,48.0,474,470,450
2026-06-19,B,GRIND-01,STW,480.0,118.2,361.8,0.0,76.0,272,267,248
2026-06-19,C,CNC-01,STW,480.0,91.7,388.3,0.0,52.0,439,435,314
2026-06-19,C,CNC-02,STW,480.0,146.0,334.0,0.0,52.0,368,366,358
2026-06-19,C,CNC-03,STW,480.0,327.1,152.9,0.0,48.0,184,182,187
2026-06-19,C,CNC-04,STW,480.0,88.0,392.0,0.0,48.0,469,466,438
2026-06-19,C,GRIND-01,STW,480.0,132.2,347.8,0.0,76.0,261,257,252
2026-06-19,A,ASSY-01,VLD,412.3,85.2,327.2,67.7,31.0,597,588,566
2026-06-19,A,ASSY-02,VLD,431.8,83.2,348.6,48.2,31.0,616,600,576
2026-06-19,A,LEAK-01,VLD,480.0,97.2,382.8,0.0,22.0,1021,1001,947
2026-06-19,A,PACK-01,VLD,460.1,45.6,414.6,19.9,9.5,2618,2378,2458
2026-06-19,B,ASSY-01,VLD,446.1,91.7,354.4,33.9,31.0,649,640,623
2026-06-19,B,ASSY-02,VLD,480.0,98.3,381.7,0.0,31.0,651,644,654
2026-06-19,B,LEAK-01,VLD,480.0,96.4,383.6,0.0,22.0,1010,986,995
2026-06-19,B,PACK-01,VLD,393.0,20.7,372.4,87.0,9.5,2298,2101,2202
2026-06-20,A,PRESS-01,BRM,480.0,190.1,289.9,0.0,4.2,3954,3873,3930
2026-06-20,A,PRESS-02,BRM,480.0,187.9,292.1,0.0,3.1,5350,5222,5204
2026-06-20,A,PRESS-03,BRM,480.0,79.8,400.2,0.0,2.4,9893,9689,9925
2026-06-20,A,WELD-01,BRM,480.0,52.1,427.9,0.0,18.5,1147,1135,1134
2026-06-20,A,WELD-02,BRM,480.0,87.3,392.7,0.0,18.5,1236,1227,1197
2026-06-20,A,CNC-01,STW,480.0,89.0,391.0,0.0,52.0,432,428,299
2026-06-20,A,CNC-02,STW,480.0,79.0,401.0,0.0,52.0,450,447,435
2026-06-20,A,CNC-03,STW,480.0,194.8,285.2,0.0,48.0,345,343,337
2026-06-20,A,CNC-04,STW,480.0,93.4,386.6,0.0,48.0,460,458,450
2026-06-20,A,GRIND-01,STW,480.0,112.0,368.0,0.0,76.0,278,275,261
2026-06-22,A,PRESS-01,BRM,480.0,113.8,366.2,0.0,4.2,4955,4849,4916
2026-06-22,A,PRESS-02,BRM,480.0,246.7,233.3,0.0,3.1,4392,4319,4089
2026-06-22,A,PRESS-03,BRM,480.0,75.1,404.9,0.0,2.4,9649,9425,9584
2026-06-22,A,WELD-01,BRM,480.0,41.8,438.2,0.0,18.5,1190,1173,1165
2026-06-22,A,WELD-02,BRM,480.0,57.7,422.3,0.0,18.5,1336,1320,1270
2026-06-22,B,PRESS-01,BRM,480.0,164.1,315.9,0.0,4.2,4269,4179,4015
2026-06-22,B,PRESS-02,BRM,480.0,303.4,176.6,0.0,3.1,3179,3117,3085
2026-06-22,B,PRESS-03,BRM,480.0,107.6,372.4,0.0,2.4,9091,8942,8599
2026-06-22,B,WELD-01,BRM,480.0,50.4,429.6,0.0,18.5,1129,1115,1041
2026-06-22,B,WELD-02,BRM,480.0,56.7,423.3,0.0,18.5,1333,1317,1261
2026-06-22,C,PRESS-01,BRM,480.0,214.1,265.9,0.0,4.2,3528,3443,3409
2026-06-22,C,PRESS-02,BRM,480.0,317.3,162.7,0.0,3.1,3014,2931,2916
2026-06-22,C,PRESS-03,BRM,480.0,167.6,312.4,0.0,2.4,7610,7408,7329
2026-06-22,C,WELD-01,BRM,480.0,57.5,422.5,0.0,18.5,1134,1119,1134
2026-06-22,C,WELD-02,BRM,480.0,110.2,369.8,0.0,18.5,1180,1176,1128
2026-06-22,A,CNC-01,STW,480.0,90.4,389.6,0.0,52.0,432,427,313
2026-06-22,A,CNC-02,STW,480.0,80.3,399.7,0.0,52.0,441,437,416
2026-06-22,A,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,20,20,19
2026-06-22,A,CNC-04,STW,480.0,94.9,385.1,0.0,48.0,474,473,440
2026-06-22,A,GRIND-01,STW,480.0,140.5,339.5,0.0,76.0,257,253,251
2026-06-22,B,CNC-01,STW,480.0,68.3,411.7,0.0,52.0,461,453,325
2026-06-22,B,CNC-02,STW,480.0,126.7,353.3,0.0,52.0,402,398,386
2026-06-22,B,CNC-03,STW,480.0,281.4,198.6,0.0,48.0,233,231,244
2026-06-22,B,CNC-04,STW,480.0,103.7,376.3,0.0,48.0,461,456,426
2026-06-22,B,GRIND-01,STW,480.0,97.2,382.8,0.0,76.0,286,285,263
2026-06-22,C,CNC-01,STW,480.0,82.9,397.1,0.0,52.0,430,423,306
2026-06-22,C,CNC-02,STW,480.0,106.8,373.2,0.0,52.0,414,413,401
2026-06-22,C,CNC-03,STW,480.0,460.0,20.0,0.0,48.0,24,24,24
2026-06-22,C,CNC-04,STW,480.0,111.3,368.7,0.0,48.0,446,446,410
2026-06-22,C,GRIND-01,STW,480.0,149.0,331.0,0.0,76.0,249,246,229
2026-06-22,A,ASSY-01,VLD,480.0,101.0,379.0,0.0,31.0,708,701,663
2026-06-22,A,ASSY-02,VLD,449.7,97.2,352.5,30.3,31.0,602,594,560
2026-06-22,A,LEAK-01,VLD,462.1,69.8,392.3,17.9,22.0,1034,1013,950
2026-06-22,A,PACK-01,VLD,461.8,49.9,411.9,18.2,9.5,2483,2241,2285
2026-06-22,B,ASSY-01,VLD,450.9,69.8,381.1,29.1,31.0,709,696,709
2026-06-22,B,ASSY-02,VLD,480.0,91.5,388.5,0.0,31.0,707,698,696
2026-06-22,B,LEAK-01,VLD,480.0,95.8,384.2,0.0,22.0,1028,1013,993
2026-06-22,B,PACK-01,VLD,480.0,94.7,385.3,0.0,9.5,2423,2406,2232
2026-06-23,A,PRESS-01,BRM,480.0,113.8,366.2,0.0,4.2,4881,4765,4675
2026-06-23,A,PRESS-02,BRM,480.0,413.9,66.1,0.0,3.1,1254,1219,1219
2026-06-23,A,PRESS-03,BRM,480.0,106.0,374.0,0.0,2.4,9072,9058,8492
2026-06-23,A,WELD-01,BRM,480.0,51.2,428.8,0.0,18.5,1207,1188,1203
2026-06-23,A,WELD-02,BRM,480.0,72.1,407.9,0.0,18.5,1315,1302,1209
2026-06-23,B,PRESS-01,BRM,480.0,145.6,334.4,0.0,4.2,4574,4422,4562
2026-06-23,B,PRESS-02,BRM,480.0,171.8,308.2,0.0,3.1,5719,5642,5501
2026-06-23,B,PRESS-03,BRM,480.0,85.9,394.1,0.0,2.4,9520,9383,9463
2026-06-23,B,WELD-01,BRM,480.0,36.2,443.8,0.0,18.5,1238,1210,1202
2026-06-23,B,WELD-02,BRM,480.0,86.1,393.9,0.0,18.5,1238,1223,1199
2026-06-23,C,PRESS-01,BRM,480.0,253.0,227.0,0.0,4.2,3068,3000,3088
2026-06-23,C,PRESS-02,BRM,480.0,359.0,121.0,0.0,3.1,2234,2172,2249
2026-06-23,C,PRESS-03,BRM,480.0,195.9,284.1,0.0,2.4,6938,6868,6540
2026-06-23,C,WELD-01,BRM,480.0,65.7,414.3,0.0,18.5,1085,1065,1036
2026-06-23,C,WELD-02,BRM,480.0,117.2,362.8,0.0,18.5,1131,1116,1100
2026-06-23,A,CNC-01,STW,480.0,102.8,377.2,0.0,52.0,430,426,291
2026-06-23,A,CNC-02,STW,480.0,102.7,377.3,0.0,52.0,409,409,390
2026-06-23,A,CNC-03,STW,480.0,349.0,131.0,0.0,48.0,161,159,168
2026-06-23,A,CNC-04,STW,480.0,106.0,374.0,0.0,48.0,464,464,434
2026-06-23,A,GRIND-01,STW,480.0,104.4,375.6,0.0,76.0,282,280,272
2026-06-23,B,CNC-01,STW,480.0,104.8,375.2,0.0,52.0,415,413,296
2026-06-23,B,CNC-02,STW,480.0,80.3,399.7,0.0,52.0,442,438,433
2026-06-23,B,CNC-03,STW,480.0,186.7,293.3,0.0,48.0,353,348,354
2026-06-23,B,CNC-04,STW,480.0,104.4,375.6,0.0,48.0,465,463,463
2026-06-23,B,GRIND-01,STW,480.0,95.4,384.6,0.0,76.0,295,291,269
2026-06-23,C,CNC-01,STW,480.0,76.8,403.2,0.0,52.0,458,455,330
2026-06-23,C,CNC-02,STW,480.0,141.0,339.0,0.0,52.0,376,372,354
2026-06-23,C,CNC-03,STW,480.0,241.6,238.4,0.0,48.0,295,293,286
2026-06-23,C,CNC-04,STW,480.0,112.6,367.4,0.0,48.0,439,434,417
2026-06-23,C,GRIND-01,STW,480.0,142.3,337.7,0.0,76.0,254,250,231
2026-06-23,A,ASSY-01,VLD,480.0,106.0,374.0,0.0,31.0,694,685,636
2026-06-23,A,ASSY-02,VLD,480.0,100.9,379.1,0.0,31.0,651,638,595
2026-06-23,A,LEAK-01,VLD,465.6,75.0,390.5,14.4,22.0,1028,1009,988
2026-06-23,A,PACK-01,VLD,454.7,91.1,363.7,25.3,9.5,2264,2049,2141
2026-06-23,B,ASSY-01,VLD,416.0,16.9,399.1,64.0,31.0,735,718,710
2026-06-23,B,ASSY-02,VLD,480.0,100.4,379.6,0.0,31.0,652,645,614
2026-06-23,B,LEAK-01,VLD,480.0,110.7,369.3,0.0,22.0,974,958,945
2026-06-23,B,PACK-01,VLD,480.0,98.7,381.3,0.0,9.5,2364,2328,2366
2026-06-24,A,PRESS-01,BRM,480.0,166.2,313.8,0.0,4.2,4243,4174,4225
2026-06-24,A,PRESS-02,BRM,480.0,217.9,262.1,0.0,3.1,4940,4868,4584
2026-06-24,A,PRESS-03,BRM,480.0,104.5,375.5,0.0,2.4,9035,8896,9105
2026-06-24,A,WELD-01,BRM,480.0,43.5,436.5,0.0,18.5,1171,1149,1087
2026-06-24,A,WELD-02,BRM,480.0,56.1,423.9,0.0,18.5,1328,1316,1273
2026-06-24,B,PRESS-01,BRM,480.0,119.7,360.3,0.0,4.2,4923,4879,4946
2026-06-24,B,PRESS-02,BRM,480.0,224.4,255.6,0.0,3.1,4818,4686,4591
2026-06-24,B,PRESS-03,BRM,480.0,100.9,379.1,0.0,2.4,9311,9150,8716
2026-06-24,B,WELD-01,BRM,480.0,42.9,437.1,0.0,18.5,1193,1170,1185
2026-06-24,B,WELD-02,BRM,480.0,96.4,383.6,0.0,18.5,1220,1204,1205
2026-06-24,C,PRESS-01,BRM,480.0,250.6,229.4,0.0,4.2,3074,3003,2836
2026-06-24,C,PRESS-02,BRM,480.0,284.4,195.6,0.0,3.1,3538,3486,3375
2026-06-24,C,PRESS-03,BRM,480.0,160.5,319.5,0.0,2.4,7565,7506,7210
2026-06-24,C,WELD-01,BRM,480.0,64.9,415.1,0.0,18.5,1176,1162,1126
2026-06-24,C,WELD-02,BRM,480.0,105.2,374.8,0.0,18.5,1147,1142,1092
2026-06-24,A,CNC-01,STW,480.0,124.5,355.5,0.0,52.0,403,402,283
2026-06-24,A,CNC-02,STW,480.0,104.5,375.5,0.0,52.0,419,414,392
2026-06-24,A,CNC-03,STW,480.0,218.5,261.5,0.0,48.0,321,318,333
2026-06-24,A,CNC-04,STW,480.0,103.2,376.8,0.0,48.0,455,450,428
2026-06-24,A,GRIND-01,STW,480.0,101.4,378.6,0.0,76.0,282,279,274
2026-06-24,B,CNC-01,STW,480.0,83.8,396.2,0.0,52.0,455,453,330
2026-06-24,B,CNC-02,STW,480.0,91.0,389.0,0.0,52.0,434,429,434
2026-06-24,B,CNC-03,STW,480.0,330.0,150.0,0.0,48.0,180,178,181
2026-06-24,B,CNC-04,STW,480.0,93.0,387.0,0.0,48.0,467,462,430
2026-06-24,B,GRIND-01,STW,480.0,101.6,378.4,0.0,76.0,286,281,266
2026-06-24,C,CNC-01,STW,480.0,91.6,388.4,0.0,52.0,432,430,316
2026-06-24,C,CNC-02,STW,480.0,125.7,354.3,0.0,52.0,399,396,377
2026-06-24,C,CNC-03,STW,480.0,349.0,131.0,0.0,48.0,158,157,166
2026-06-24,C,CNC-04,STW,480.0,98.9,381.1,0.0,48.0,458,457,432
2026-06-24,C,GRIND-01,STW,480.0,146.3,333.7,0.0,76.0,247,244,232
2026-06-24,A,ASSY-01,VLD,408.6,54.3,354.3,71.4,31.0,646,634,627
2026-06-24,A,ASSY-02,VLD,397.5,84.0,313.5,82.5,31.0,551,540,554
2026-06-24,A,LEAK-01,VLD,480.0,66.0,414.0,0.0,22.0,1124,1101,1033
2026-06-24,A,PACK-01,VLD,480.0,96.3,383.7,0.0,9.5,2297,2264,2167
2026-06-24,B,ASSY-01,VLD,437.4,39.2,398.2,42.6,31.0,740,726,708
2026-06-24,B,ASSY-02,VLD,480.0,120.1,359.9,0.0,31.0,639,631,612
2026-06-24,B,LEAK-01,VLD,480.0,100.2,379.8,0.0,22.0,992,974,907
2026-06-24,B,PACK-01,VLD,460.9,94.8,366.1,19.1,9.5,2233,2029,2229
2026-06-25,A,PRESS-01,BRM,480.0,180.7,299.3,0.0,4.2,4207,4089,3943
2026-06-25,A,PRESS-02,BRM,480.0,166.3,313.7,0.0,3.1,5729,5578,5507
2026-06-25,A,PRESS-03,BRM,480.0,102.8,377.2,0.0,2.4,9292,9203,8819
2026-06-25,A,WELD-01,BRM,480.0,45.8,434.2,0.0,18.5,1251,1232,1198
2026-06-25,A,WELD-02,BRM,480.0,92.6,387.4,0.0,18.5,1212,1208,1188
2026-06-25,B,PRESS-01,BRM,480.0,117.0,363.0,0.0,4.2,4960,4834,4572
2026-06-25,B,PRESS-02,BRM,480.0,198.7,281.3,0.0,3.1,5255,5165,5008
2026-06-25,B,PRESS-03,BRM,480.0,76.6,403.4,0.0,2.4,9819,9693,9183
2026-06-25,B,WELD-01,BRM,480.0,31.4,448.6,0.0,18.5,1233,1211,1213
2026-06-25,B,WELD-02,BRM,480.0,89.2,390.8,0.0,18.5,1231,1223,1186
2026-06-25,C,PRESS-01,BRM,480.0,225.3,254.7,0.0,4.2,3405,3340,3263
2026-06-25,C,PRESS-02,BRM,480.0,285.4,194.6,0.0,3.1,3551,3472,3540
2026-06-25,C,PRESS-03,BRM,480.0,98.7,381.3,0.0,2.4,9192,9121,8449
2026-06-25,C,WELD-01,BRM,480.0,216.4,263.6,0.0,18.5,730,717,712
2026-06-25,C,WELD-02,BRM,480.0,101.5,378.5,0.0,18.5,1186,1176,1195
2026-06-25,A,CNC-01,STW,480.0,71.0,409.0,0.0,52.0,457,454,328
2026-06-25,A,CNC-02,STW,480.0,122.5,357.5,0.0,52.0,397,391,379
2026-06-25,A,CNC-03,STW,480.0,225.6,254.4,0.0,48.0,315,312,320
2026-06-25,A,CNC-04,STW,480.0,82.7,397.3,0.0,48.0,477,475,479
2026-06-25,A,GRIND-01,STW,480.0,133.3,346.7,0.0,76.0,267,265,260
2026-06-25,B,CNC-01,STW,480.0,103.8,376.2,0.0,52.0,425,425,303
2026-06-25,B,CNC-02,STW,480.0,115.1,364.9,0.0,52.0,398,397,385
2026-06-25,B,CNC-03,STW,480.0,411.6,68.4,0.0,48.0,82,82,79
2026-06-25,B,CNC-04,STW,480.0,65.5,414.5,0.0,48.0,509,507,512
2026-06-25,B,GRIND-01,STW,480.0,155.8,324.2,0.0,76.0,248,245,238
2026-06-25,C,CNC-01,STW,480.0,86.6,393.4,0.0,52.0,435,433,308
2026-06-25,C,CNC-02,STW,480.0,120.7,359.3,0.0,52.0,393,389,370
2026-06-25,C,CNC-03,STW,480.0,338.2,141.8,0.0,48.0,166,165,165
2026-06-25,C,CNC-04,STW,480.0,105.5,374.5,0.0,48.0,454,450,438
2026-06-25,C,GRIND-01,STW,480.0,152.9,327.1,0.0,76.0,249,245,233
2026-06-25,A,ASSY-01,VLD,442.4,49.0,393.4,37.6,31.0,741,719,719
2026-06-25,A,ASSY-02,VLD,480.0,114.3,365.7,0.0,31.0,651,642,619
2026-06-25,A,LEAK-01,VLD,444.4,54.1,390.3,35.6,22.0,1026,992,944
2026-06-25,A,PACK-01,VLD,457.2,41.5,415.6,22.8,9.5,2523,2289,2404
2026-06-25,B,ASSY-01,VLD,442.5,86.7,355.8,37.5,31.0,654,637,606
2026-06-25,B,ASSY-02,VLD,480.0,96.7,383.3,0.0,31.0,670,660,662
2026-06-25,B,LEAK-01,VLD,465.7,97.4,368.4,14.3,22.0,1001,980,921
2026-06-25,B,PACK-01,VLD,461.8,68.8,393.0,18.2,9.5,2420,2193,2394
2026-06-26,A,PRESS-01,BRM,480.0,178.3,301.7,0.0,4.2,4090,3953,3814
2026-06-26,A,PRESS-02,BRM,480.0,214.8,265.2,0.0,3.1,4947,4859,4763
2026-06-26,A,PRESS-03,BRM,480.0,96.1,383.9,0.0,2.4,9508,9388,8706
2026-06-26,A,WELD-01,BRM,480.0,45.9,434.1,0.0,18.5,1167,1145,1108
2026-06-26,A,WELD-02,BRM,480.0,72.7,407.3,0.0,18.5,1281,1269,1219
2026-06-26,B,PRESS-01,BRM,480.0,126.7,353.3,0.0,4.2,4744,4597,4657
2026-06-26,B,PRESS-02,BRM,480.0,227.0,253.0,0.0,3.1,4666,4592,4355
2026-06-26,B,PRESS-03,BRM,480.0,102.5,377.5,0.0,2.4,9220,9102,9278
2026-06-26,B,WELD-01,BRM,480.0,35.5,444.5,0.0,18.5,1179,1147,1098
2026-06-26,B,WELD-02,BRM,480.0,77.9,402.1,0.0,18.5,1281,1273,1210
2026-06-26,C,PRESS-01,BRM,480.0,264.0,216.0,0.0,4.2,2828,2770,2589
2026-06-26,C,PRESS-02,BRM,480.0,251.7,228.3,0.0,3.1,4164,4052,3853
2026-06-26,C,PRESS-03,BRM,480.0,114.6,365.4,0.0,2.4,8805,8600,8090
2026-06-26,C,WELD-01,BRM,480.0,70.8,409.2,0.0,18.5,1132,1109,1052
2026-06-26,C,WELD-02,BRM,480.0,99.9,380.1,0.0,18.5,1176,1156,1175
2026-06-26,A,CNC-01,STW,480.0,99.1,380.9,0.0,52.0,428,427,318
2026-06-26,A,CNC-02,STW,480.0,115.5,364.5,0.0,52.0,403,400,391
2026-06-26,A,CNC-03,STW,480.0,257.6,222.4,0.0,48.0,272,270,261
2026-06-26,A,CNC-04,STW,480.0,60.7,419.3,0.0,48.0,518,516,494
2026-06-26,A,GRIND-01,STW,480.0,142.8,337.2,0.0,76.0,255,252,254
2026-06-26,B,CNC-01,STW,480.0,92.6,387.4,0.0,52.0,444,440,316
2026-06-26,B,CNC-02,STW,480.0,120.7,359.3,0.0,52.0,396,392,361
2026-06-26,B,CNC-03,STW,480.0,334.0,146.0,0.0,48.0,178,178,177
2026-06-26,B,CNC-04,STW,480.0,96.6,383.4,0.0,48.0,472,468,473
2026-06-26,B,GRIND-01,STW,480.0,95.2,384.8,0.0,76.0,284,282,263
2026-06-26,C,CNC-01,STW,480.0,103.9,376.1,0.0,52.0,415,414,289
2026-06-26,C,CNC-02,STW,480.0,109.0,371.0,0.0,52.0,420,417,407
2026-06-26,C,CNC-03,STW,480.0,307.4,172.6,0.0,48.0,208,205,214
2026-06-26,C,CNC-04,STW,480.0,110.2,369.8,0.0,48.0,452,448,433
2026-06-26,C,GRIND-01,STW,480.0,100.7,379.3,0.0,76.0,286,284,273
2026-06-26,A,ASSY-01,VLD,409.0,0.0,409.0,71.0,31.0,757,742,749
2026-06-26,A,ASSY-02,VLD,436.8,54.9,381.9,43.2,31.0,657,636,621
2026-06-26,A,LEAK-01,VLD,466.0,72.2,393.8,14.0,22.0,1033,1015,974
2026-06-26,A,PACK-01,VLD,480.0,94.0,386.0,0.0,9.5,2333,2305,2138
2026-06-26,B,ASSY-01,VLD,480.0,92.2,387.8,0.0,31.0,729,719,731
2026-06-26,B,ASSY-02,VLD,402.8,0.0,402.8,77.2,31.0,721,700,724
2026-06-26,B,LEAK-01,VLD,480.0,93.8,386.2,0.0,22.0,990,970,963
2026-06-26,B,PACK-01,VLD,421.8,12.4,409.4,58.2,9.5,2500,2282,2491
2026-06-27,A,PRESS-01,BRM,480.0,168.8,311.2,0.0,4.2,4174,4090,4081
2026-06-27,A,PRESS-02,BRM,480.0,177.0,303.0,0.0,3.1,5658,5535,5490
2026-06-27,A,PRESS-03,BRM,480.0,60.2,419.8,0.0,2.4,10396,10217,9593
2026-06-27,A,WELD-01,BRM,480.0,48.7,431.3,0.0,18.5,1237,1207,1145
2026-06-27,A,WELD-02,BRM,480.0,84.2,395.8,0.0,18.5,1257,1242,1217
2026-06-27,A,CNC-01,STW,480.0,95.7,384.3,0.0,52.0,441,438,312
2026-06-27,A,CNC-02,STW,480.0,79.4,400.6,0.0,52.0,454,452,440
2026-06-27,A,CNC-03,STW,480.0,399.8,80.2,0.0,48.0,98,97,96
2026-06-27,A,CNC-04,STW,480.0,93.5,386.5,0.0,48.0,473,463,466
2026-06-27,A,GRIND-01,STW,480.0,90.5,389.5,0.0,76.0,291,288,280
2026-06-29,A,PRESS-01,BRM,480.0,185.1,294.9,0.0,4.2,3950,3854,3651
2026-06-29,A,PRESS-02,BRM,480.0,226.1,253.9,0.0,3.1,4781,4687,4819
2026-06-29,A,PRESS-03,BRM,480.0,93.6,386.4,0.0,2.4,9563,9446,9485
2026-06-29,A,WELD-01,BRM,480.0,33.1,446.9,0.0,18.5,1300,1276,1300
2026-06-29,A,WELD-02,BRM,480.0,94.2,385.8,0.0,18.5,1230,1217,1211
2026-06-29,B,PRESS-01,BRM,480.0,148.7,331.3,0.0,4.2,4502,4421,4113
2026-06-29,B,PRESS-02,BRM,480.0,184.8,295.2,0.0,3.1,5473,5306,5189
2026-06-29,B,PRESS-03,BRM,480.0,117.1,362.9,0.0,2.4,8967,8873,8305
2026-06-29,B,WELD-01,BRM,480.0,46.1,433.9,0.0,18.5,1139,1121,1042
2026-06-29,B,WELD-02,BRM,480.0,99.4,380.6,0.0,18.5,1191,1174,1161
2026-06-29,C,PRESS-01,BRM,480.0,282.0,198.0,0.0,4.2,2630,2539,2532
2026-06-29,C,PRESS-02,BRM,480.0,332.4,147.6,0.0,3.1,2710,2649,2576
2026-06-29,C,PRESS-03,BRM,480.0,110.2,369.8,0.0,2.4,8719,8593,8776
2026-06-29,C,WELD-01,BRM,480.0,77.4,402.6,0.0,18.5,1098,1086,1073
2026-06-29,C,WELD-02,BRM,480.0,125.9,354.1,0.0,18.5,1097,1091,1095
2026-06-29,A,CNC-01,STW,480.0,63.4,416.6,0.0,52.0,469,463,342
2026-06-29,A,CNC-02,STW,480.0,133.6,346.4,0.0,52.0,395,393,367
2026-06-29,A,CNC-03,STW,480.0,303.0,177.0,0.0,48.0,218,216,217
2026-06-29,A,CNC-04,STW,480.0,69.1,410.9,0.0,48.0,495,491,476
2026-06-29,A,GRIND-01,STW,480.0,111.7,368.3,0.0,76.0,280,276,262
2026-06-29,B,CNC-01,STW,480.0,83.9,396.1,0.0,52.0,451,447,326
2026-06-29,B,CNC-02,STW,480.0,132.9,347.1,0.0,52.0,380,373,353
2026-06-29,B,CNC-03,STW,480.0,326.5,153.5,0.0,48.0,188,187,188
2026-06-29,B,CNC-04,STW,480.0,85.5,394.5,0.0,48.0,486,483,446
2026-06-29,B,GRIND-01,STW,480.0,104.4,375.6,0.0,76.0,285,280,277
2026-06-29,C,CNC-01,STW,480.0,103.2,376.8,0.0,52.0,412,407,285
2026-06-29,C,CNC-02,STW,480.0,95.2,384.8,0.0,52.0,427,424,401
2026-06-29,C,CNC-03,STW,480.0,274.4,205.6,0.0,48.0,248,245,262
2026-06-29,C,CNC-04,STW,480.0,105.5,374.5,0.0,48.0,455,449,425
2026-06-29,C,GRIND-01,STW,480.0,142.1,337.9,0.0,76.0,255,251,252
2026-06-29,A,ASSY-01,VLD,448.6,80.4,368.2,31.4,31.0,683,673,650
2026-06-29,A,ASSY-02,VLD,480.0,101.7,378.3,0.0,31.0,655,644,652
2026-06-29,A,LEAK-01,VLD,480.0,75.2,404.8,0.0,22.0,1058,1034,1057
2026-06-29,A,PACK-01,VLD,454.2,60.0,394.2,25.8,9.5,2396,2181,2230
2026-06-29,B,ASSY-01,VLD,439.8,77.4,362.4,40.2,31.0,657,644,620
2026-06-29,B,ASSY-02,VLD,361.8,19.3,342.5,118.2,31.0,616,603,567
2026-06-29,B,LEAK-01,VLD,461.0,48.6,412.5,19.0,22.0,1104,1074,1095
2026-06-29,B,PACK-01,VLD,420.8,41.5,379.2,59.2,9.5,2311,2094,2121
2026-06-30,A,PRESS-01,BRM,480.0,151.4,328.6,0.0,4.2,4522,4414,4329
