event_id,event_date,shift,machine_id,plant_id,reason_code,duration_min
EV-022317,2026-07-22,B,WELD-01,BRM,JAM,4.3
EV-022318,2026-07-22,B,WELD-01,BRM,CHIP-CLR,4.2
EV-022319,2026-07-22,B,WELD-01,BRM,JAM,4.1
EV-022320,2026-07-22,B,WELD-01,BRM,MINOR-ADJ,1.7
EV-022321,2026-07-22,B,WELD-01,BRM,MISFEED,1.4
EV-022322,2026-07-22,B,WELD-01,BRM,CHIP-CLR,2.6
EV-022323,2026-07-22,B,WELD-01,BRM,JAM,3.4
EV-022324,2026-07-22,B,WELD-01,BRM,JAM,3.3
EV-022325,2026-07-22,B,WELD-01,BRM,JAM,0.9
EV-022326,2026-07-22,B,WELD-01,BRM,SENSOR,3.1
EV-022327,2026-07-22,B,WELD-01,BRM,MINOR-ADJ,2.4
EV-022328,2026-07-22,B,WELD-01,BRM,MINOR-ADJ,3.1
EV-022329,2026-07-22,B,WELD-01,BRM,JAM,4.4
EV-022330,2026-07-22,B,WELD-01,BRM,MISFEED,1.8
EV-022331,2026-07-22,B,WELD-01,BRM,MISFEED,2.2
EV-022332,2026-07-22,B,WELD-02,BRM,CHG-OVER,22.1
EV-022333,2026-07-22,B,WELD-02,BRM,BRK-MECH,26.5
EV-022334,2026-07-22,B,WELD-02,BRM,NO-OP,41.0
EV-022335,2026-07-22,B,WELD-02,BRM,CHIP-CLR,1.1
EV-022336,2026-07-22,B,WELD-02,BRM,MINOR-ADJ,1.4
EV-022337,2026-07-22,B,WELD-02,BRM,MINOR-ADJ,2.7
EV-022338,2026-07-22,C,PRESS-01,BRM,CHG-OVER,39.3
EV-022339,2026-07-22,C,PRESS-01,BRM,CHG-OVER,46.4
EV-022340,2026-07-22,C,PRESS-01,BRM,CHG-OVER,57.2
EV-022341,2026-07-22,C,PRESS-01,BRM,CLEAN,17.6
EV-022342,2026-07-22,C,PRESS-01,BRM,BLOCK,62.4
EV-022343,2026-07-22,C,PRESS-01,BRM,BLOCK,55.7
EV-022344,2026-07-22,C,PRESS-02,BRM,BRK-ELEC,23.8
EV-022345,2026-07-22,C,PRESS-02,BRM,QA-CHECK,15.3
EV-022346,2026-07-22,C,PRESS-02,BRM,BRK-TOOL,63.4
EV-022347,2026-07-22,C,PRESS-02,BRM,ADJ-TOOL,92.5
EV-022348,2026-07-22,C,PRESS-02,BRM,BRK-TOOL,51.1
EV-022349,2026-07-22,C,PRESS-02,BRM,JAM,2.3
EV-022350,2026-07-22,C,PRESS-02,BRM,CHIP-CLR,4.4
EV-022351,2026-07-22,C,PRESS-03,BRM,CHG-OVER,26.6
EV-022352,2026-07-22,C,PRESS-03,BRM,QA-CHECK,19.8
EV-022353,2026-07-22,C,PRESS-03,BRM,BRK-TOOL,106.4
EV-022354,2026-07-22,C,WELD-01,BRM,BRK-ELEC,42.3
EV-022355,2026-07-22,C,WELD-01,BRM,BRK-ELEC,16.6
EV-022356,2026-07-22,C,WELD-01,BRM,JAM,1.1
EV-022357,2026-07-22,C,WELD-01,BRM,MISFEED,1.2
EV-022358,2026-07-22,C,WELD-01,BRM,CHIP-CLR,3.6
EV-022359,2026-07-22,C,WELD-01,BRM,JAM,1.3
EV-022360,2026-07-22,C,WELD-01,BRM,JAM,3.3
EV-022361,2026-07-22,C,WELD-01,BRM,MISFEED,1.5
EV-022362,2026-07-22,C,WELD-01,BRM,JAM,3.7
EV-022363,2026-07-22,C,WELD-01,BRM,JAM,2.4
EV-022364,2026-07-22,C,WELD-01,BRM,CHIP-CLR,1.8
EV-022365,2026-07-22,C,WELD-01,BRM,SENSOR,1.2
EV-022366,2026-07-22,C,WELD-01,BRM,MINOR-ADJ,1.1
EV-022367,2026-07-22,C,WELD-01,BRM,MISFEED,2.4
EV-022368,2026-07-22,C,WELD-01,BRM,MISFEED,1.3
EV-022369,2026-07-22,C,WELD-01,BRM,CHIP-CLR,2.4
EV-022370,2026-07-22,C,WELD-01,BRM,CHIP-CLR,2.8
EV-022371,2026-07-22,C,WELD-01,BRM,JAM,1.8
EV-022372,2026-07-22,C,WELD-01,BRM,MINOR-ADJ,3.2
EV-022373,2026-07-22,C,WELD-01,BRM,SENSOR,2.3
EV-022374,2026-07-22,C,WELD-02,BRM,CHG-OVER,22.4
EV-022375,2026-07-22,C,WELD-02,BRM,CHG-OVER,16.3
EV-022376,2026-07-22,C,WELD-02,BRM,PM-PLAN,57.3
EV-022377,2026-07-22,C,WELD-02,BRM,QA-CHECK,19.6
EV-022378,2026-07-22,A,CNC-01,STW,CHG-OVER,24.6
EV-022379,2026-07-22,A,CNC-01,STW,CHG-OVER,37.1
EV-022380,2026-07-22,A,CNC-01,STW,MINOR-ADJ,1.4
EV-022381,2026-07-22,A,CNC-02,STW,BRK-TOOL,38.6
EV-022382,2026-07-22,A,CNC-02,STW,BRK-HYD,52.9
EV-022383,2026-07-22,A,CNC-02,STW,CHG-OVER,24.1
EV-022384,2026-07-22,A,CNC-02,STW,ADJ-TOOL,13.8
EV-022385,2026-07-22,A,CNC-03,STW,STARVE,108.3
EV-022386,2026-07-22,A,CNC-03,STW,CHG-OVER,23.4
EV-022387,2026-07-22,A,CNC-03,STW,QA-CHECK,14.2
EV-022388,2026-07-22,A,CNC-03,STW,NO-OP,47.5
EV-022389,2026-07-22,A,CNC-03,STW,STARVE,49.8
EV-022390,2026-07-22,A,CNC-03,STW,NO-OP,38.2
EV-022391,2026-07-22,A,CNC-03,STW,STARVE,13.5
EV-022392,2026-07-22,A,CNC-04,STW,ADJ-TOOL,16.2
EV-022393,2026-07-22,A,CNC-04,STW,BRK-ELEC,26.8
EV-022394,2026-07-22,A,CNC-04,STW,BRK-TOOL,54.3
EV-022395,2026-07-22,A,CNC-04,STW,MINOR-ADJ,0.8
EV-022396,2026-07-22,A,GRIND-01,STW,BRK-ELEC,37.7
EV-022397,2026-07-22,A,GRIND-01,STW,BRK-HYD,49.6
EV-022398,2026-07-22,B,CNC-01,STW,BRK-HYD,33.0
EV-022399,2026-07-22,B,CNC-01,STW,BRK-HYD,21.3
EV-022400,2026-07-22,B,CNC-01,STW,BRK-ELEC,20.9
EV-022401,2026-07-22,B,CNC-02,STW,CLEAN,21.2
EV-022402,2026-07-22,B,CNC-02,STW,NO-OP,24.1
EV-022403,2026-07-22,B,CNC-02,STW,BRK-MECH,41.4
EV-022404,2026-07-22,B,CNC-02,STW,BRK-HYD,29.2
EV-022405,2026-07-22,B,CNC-02,STW,MISFEED,1.3
EV-022406,2026-07-22,B,CNC-03,STW,PM-PLAN,53.1
EV-022407,2026-07-22,B,CNC-03,STW,STARVE,46.1
EV-022408,2026-07-22,B,CNC-03,STW,STARVE,42.9
EV-022409,2026-07-22,B,CNC-03,STW,STARVE,16.6
EV-022410,2026-07-22,B,CNC-03,STW,NO-OP,35.8
EV-022411,2026-07-22,B,CNC-03,STW,STARVE,22.9
EV-022412,2026-07-22,B,CNC-03,STW,NO-OP,39.0
EV-022413,2026-07-22,B,CNC-03,STW,STARVE,32.6
EV-022414,2026-07-22,B,CNC-03,STW,NO-OP,14.9
EV-022415,2026-07-22,B,CNC-03,STW,MISFEED,3.7
EV-022416,2026-07-22,B,CNC-04,STW,ADJ-TOOL,15.9
EV-022417,2026-07-22,B,CNC-04,STW,NO-OP,42.3
EV-022418,2026-07-22,B,CNC-04,STW,MISFEED,2.5
EV-022419,2026-07-22,B,GRIND-01,STW,NO-OP,30.8
EV-022420,2026-07-22,B,GRIND-01,STW,NO-OP,50.3
EV-022421,2026-07-22,B,GRIND-01,STW,BRK-ELEC,14.0
EV-022422,2026-07-22,C,CNC-01,STW,CHG-OVER,25.9
EV-022423,2026-07-22,C,CNC-01,STW,NO-OP,45.7
EV-022424,2026-07-22,C,CNC-01,STW,BRK-MECH,26.0
EV-022425,2026-07-22,C,CNC-01,STW,SENSOR,2.1
EV-022426,2026-07-22,C,CNC-01,STW,CHIP-CLR,3.5
EV-022427,2026-07-22,C,CNC-02,STW,QA-CHECK,12.3
EV-022428,2026-07-22,C,CNC-02,STW,CLEAN,13.3
EV-022429,2026-07-22,C,CNC-02,STW,BLOCK,62.0
EV-022430,2026-07-22,C,CNC-02,STW,BRK-TOOL,27.2
EV-022431,2026-07-22,C,CNC-02,STW,SENSOR,1.3
EV-022432,2026-07-22,C,CNC-03,STW,STARVE,97.5
EV-022433,2026-07-22,C,CNC-03,STW,STARVE,67.7
EV-022434,2026-07-22,C,CNC-03,STW,QA-CHECK,18.1
EV-022435,2026-07-22,C,CNC-03,STW,NO-OP,55.9
EV-022436,2026-07-22,C,CNC-03,STW,NO-OP,61.3
EV-022437,2026-07-22,C,CNC-04,STW,PM-PLAN,38.9
EV-022438,2026-07-22,C,CNC-04,STW,BRK-HYD,26.8
EV-022439,2026-07-22,C,CNC-04,STW,MISFEED,3.4
EV-022440,2026-07-22,C,GRIND-01,STW,BRK-ELEC,19.4
EV-022441,2026-07-22,C,GRIND-01,STW,BRK-HYD,59.1
EV-022442,2026-07-22,C,GRIND-01,STW,NO-OP,55.5
EV-022443,2026-07-22,C,GRIND-01,STW,BRK-ELEC,20.4
EV-022444,2026-07-22,C,GRIND-01,STW,MISFEED,4.2
EV-022445,2026-07-22,A,ASSY-01,VLD,CHG-OVER,39.5
EV-022446,2026-07-22,A,ASSY-01,VLD,BLOCK,52.2
EV-022447,2026-07-22,A,ASSY-01,VLD,BRK-HYD,16.4
EV-022448,2026-07-22,A,ASSY-01,VLD,CHIP-CLR,4.1
EV-022449,2026-07-22,A,ASSY-02,VLD,ADJ-TOOL,17.8
EV-022450,2026-07-22,A,ASSY-02,VLD,BRK-ELEC,29.7
EV-022451,2026-07-22,A,ASSY-02,VLD,BRK-TOOL,43.1
EV-022452,2026-07-22,A,ASSY-02,VLD,JAM,2.1
EV-022453,2026-07-22,A,ASSY-02,VLD,CHIP-CLR,1.5
EV-022454,2026-07-22,A,LEAK-01,VLD,ADJ-TOOL,17.7
EV-022455,2026-07-22,A,LEAK-01,VLD,BRK-TOOL,37.3
EV-022456,2026-07-22,A,LEAK-01,VLD,BRK-MECH,15.2
EV-022457,2026-07-22,A,LEAK-01,VLD,BRK-ELEC,33.2
EV-022458,2026-07-22,A,LEAK-01,VLD,CHIP-CLR,1.0
EV-022459,2026-07-22,A,PACK-01,VLD,CHG-OVER,18.3
EV-022460,2026-07-22,A,PACK-01,VLD,BRK-HYD,18.6
EV-022461,2026-07-22,A,PACK-01,VLD,BLOCK,28.2
EV-022462,2026-07-22,A,PACK-01,VLD,BRK-HYD,20.3
EV-022463,2026-07-22,B,ASSY-01,VLD,BRK-TOOL,37.4
EV-022464,2026-07-22,B,ASSY-01,VLD,BRK-ELEC,44.8
EV-022465,2026-07-22,B,ASSY-01,VLD,JAM,3.2
EV-022466,2026-07-22,B,ASSY-01,VLD,SENSOR,2.4
EV-022467,2026-07-22,B,ASSY-02,VLD,QA-CHECK,15.0
EV-022468,2026-07-22,B,ASSY-02,VLD,BLOCK,19.2
EV-022469,2026-07-22,B,ASSY-02,VLD,BRK-ELEC,17.1
EV-022470,2026-07-22,B,ASSY-02,VLD,NO-OP,42.5
EV-022471,2026-07-22,B,ASSY-02,VLD,NO-OP,18.6
EV-022472,2026-07-22,B,ASSY-02,VLD,SENSOR,2.8
EV-022473,2026-07-22,B,ASSY-02,VLD,MINOR-ADJ,1.4
EV-022474,2026-07-22,B,LEAK-01,VLD,NO-OP,38.4
EV-022475,2026-07-22,B,LEAK-01,VLD,BRK-MECH,34.8
EV-022476,2026-07-22,B,LEAK-01,VLD,NO-OP,28.8
EV-022477,2026-07-22,B,LEAK-01,VLD,SENSOR,3.2
EV-022478,2026-07-22,B,PACK-01,VLD,QA-CHECK,14.1
EV-022479,2026-07-22,B,PACK-01,VLD,BRK-MECH,52.0
EV-022480,2026-07-22,B,PACK-01,VLD,BRK-ELEC,38.0
EV-022481,2026-07-22,B,PACK-01,VLD,BRK-HYD,12.1
EV-022482,2026-07-22,B,PACK-01,VLD,JAM,1.3
EV-022483,2026-07-23,A,PRESS-01,BRM,CHG-OVER,52.3
EV-022484,2026-07-23,A,PRESS-01,BRM,ADJ-TOOL,17.8
EV-022485,2026-07-23,A,PRESS-01,BRM,NO-OP,34.7
EV-022486,2026-07-23,A,PRESS-01,BRM,BRK-MECH,32.0
EV-022487,2026-07-23,A,PRESS-01,BRM,JAM,0.8
EV-022488,2026-07-23,A,PRESS-01,BRM,JAM,2.4
EV-022489,2026-07-23,A,PRESS-01,BRM,JAM,1.1
EV-022490,2026-07-23,A,PRESS-01,BRM,JAM,4.4
EV-022491,2026-07-23,A,PRESS-01,BRM,MISFEED,3.8
EV-022492,2026-07-23,A,PRESS-01,BRM,MINOR-ADJ,4.4
EV-022493,2026-07-23,A,PRESS-02,BRM,CHG-OVER,87.1
EV-022494,2026-07-23,A,PRESS-02,BRM,CHG-OVER,104.2
EV-022495,2026-07-23,A,PRESS-03,BRM,BRK-ELEC,39.8
EV-022496,2026-07-23,A,PRESS-03,BRM,PM-PLAN,65.9
EV-022497,2026-07-23,A,PRESS-03,BRM,QA-CHECK,19.1
EV-022498,2026-07-23,A,WELD-01,BRM,BRK-MECH,37.1
EV-022499,2026-07-23,A,WELD-01,BRM,MINOR-ADJ,3.6
EV-022500,2026-07-23,A,WELD-01,BRM,CHIP-CLR,1.1
EV-022501,2026-07-23,A,WELD-01,BRM,CHIP-CLR,2.7
EV-022502,2026-07-23,A,WELD-01,BRM,CHIP-CLR,3.9
EV-022503,2026-07-23,A,WELD-01,BRM,JAM,3.3
EV-022504,2026-07-23,A,WELD-01,BRM,SENSOR,1.0
EV-022505,2026-07-23,A,WELD-01,BRM,CHIP-CLR,3.9
EV-022506,2026-07-23,A,WELD-01,BRM,MINOR-ADJ,1.7
EV-022507,2026-07-23,A,WELD-01,BRM,MISFEED,2.6
EV-022508,2026-07-23,A,WELD-01,BRM,JAM,1.7
EV-022509,2026-07-23,A,WELD-01,BRM,JAM,2.5
EV-022510,2026-07-23,A,WELD-01,BRM,JAM,2.8
EV-022511,2026-07-23,A,WELD-01,BRM,JAM,3.9
EV-022512,2026-07-23,A,WELD-01,BRM,CHIP-CLR,2.4
EV-022513,2026-07-23,A,WELD-01,BRM,MINOR-ADJ,3.6
EV-022514,2026-07-23,A,WELD-01,BRM,JAM,1.4
EV-022515,2026-07-23,A,WELD-01,BRM,MISFEED,1.7
EV-022516,2026-07-23,A,WELD-01,BRM,MISFEED,0.5
EV-022517,2026-07-23,A,WELD-01,BRM,JAM,3.6
EV-022518,2026-07-23,A,WELD-01,BRM,MISFEED,0.9
EV-022519,2026-07-23,A,WELD-01,BRM,JAM,0.8
EV-022520,2026-07-23,A,WELD-01,BRM,MISFEED,3.2
EV-022521,2026-07-23,A,WELD-01,BRM,JAM,1.9
EV-022522,2026-07-23,A,WELD-01,BRM,JAM,1.2
EV-022523,2026-07-23,A,WELD-02,BRM,CHG-OVER,25.4
EV-022524,2026-07-23,A,WELD-02,BRM,CLEAN,13.7
EV-022525,2026-07-23,A,WELD-02,BRM,BRK-ELEC,32.5
EV-022526,2026-07-23,A,WELD-02,BRM,CHIP-CLR,1.0
EV-022527,2026-07-23,A,WELD-02,BRM,SENSOR,2.5
EV-022528,2026-07-23,B,PRESS-01,BRM,CHG-OVER,52.3
EV-022529,2026-07-23,B,PRESS-01,BRM,BRK-HYD,19.5
EV-022530,2026-07-23,B,PRESS-01,BRM,BRK-TOOL,41.6
EV-022531,2026-07-23,B,PRESS-01,BRM,NO-OP,36.3
EV-022532,2026-07-23,B,PRESS-01,BRM,BLOCK,30.3
EV-022533,2026-07-23,B,PRESS-02,BRM,CHG-OVER,94.6
EV-022534,2026-07-23,B,PRESS-02,BRM,CHG-OVER,106.2
EV-022535,2026-07-23,B,PRESS-02,BRM,CHG-OVER,113.8
EV-022536,2026-07-23,B,PRESS-02,BRM,CHIP-CLR,2.8
EV-022537,2026-07-23,B,PRESS-03,BRM,CHG-OVER,33.0
EV-022538,2026-07-23,B,PRESS-03,BRM,CHG-OVER,30.5
EV-022539,2026-07-23,B,PRESS-03,BRM,CHG-OVER,37.1
EV-022540,2026-07-23,B,WELD-01,BRM,CHG-OVER,29.0
EV-022541,2026-07-23,B,WELD-01,BRM,ADJ-TOOL,12.9
EV-022542,2026-07-23,B,WELD-01,BRM,MINOR-ADJ,1.8
EV-022543,2026-07-23,B,WELD-01,BRM,MINOR-ADJ,4.0
EV-022544,2026-07-23,B,WELD-01,BRM,MINOR-ADJ,3.0
EV-022545,2026-07-23,B,WELD-01,BRM,MISFEED,2.9
EV-022546,2026-07-23,B,WELD-01,BRM,MISFEED,2.6
EV-022547,2026-07-23,B,WELD-01,BRM,SENSOR,1.0
EV-022548,2026-07-23,B,WELD-01,BRM,MINOR-ADJ,4.4
EV-022549,2026-07-23,B,WELD-01,BRM,CHIP-CLR,1.9
EV-022550,2026-07-23,B,WELD-01,BRM,MINOR-ADJ,3.3
EV-022551,2026-07-23,B,WELD-01,BRM,SENSOR,4.5
EV-022552,2026-07-23,B,WELD-01,BRM,MISFEED,3.6
EV-022553,2026-07-23,B,WELD-01,BRM,SENSOR,4.0
EV-022554,2026-07-23,B,WELD-01,BRM,JAM,4.3
EV-022555,2026-07-23,B,WELD-02,BRM,BLOCK,56.9
EV-022556,2026-07-23,B,WELD-02,BRM,BRK-ELEC,15.0
EV-022557,2026-07-23,B,WELD-02,BRM,JAM,3.7
EV-022558,2026-07-23,C,PRESS-01,BRM,CHG-OVER,44.0
EV-022559,2026-07-23,C,PRESS-01,BRM,ADJ-TOOL,13.4
EV-022560,2026-07-23,C,PRESS-01,BRM,BRK-TOOL,120.1
EV-022561,2026-07-23,C,PRESS-01,BRM,MINOR-ADJ,2.1
EV-022562,2026-07-23,C,PRESS-02,BRM,BRK-TOOL,52.0
EV-022563,2026-07-23,C,PRESS-02,BRM,BRK-TOOL,161.6
EV-022564,2026-07-23,C,PRESS-02,BRM,ADJ-TOOL,81.7
EV-022565,2026-07-23,C,PRESS-02,BRM,JAM,3.7
EV-022566,2026-07-23,C,PRESS-03,BRM,BRK-MECH,102.9
EV-022567,2026-07-23,C,WELD-01,BRM,BRK-HYD,83.9
EV-022568,2026-07-23,C,WELD-01,BRM,MINOR-ADJ,0.5
EV-022569,2026-07-23,C,WELD-01,BRM,CHIP-CLR,2.0
EV-022570,2026-07-23,C,WELD-01,BRM,MISFEED,2.6
EV-022571,2026-07-23,C,WELD-01,BRM,SENSOR,1.6
EV-022572,2026-07-23,C,WELD-01,BRM,MISFEED,2.9
EV-022573,2026-07-23,C,WELD-01,BRM,JAM,3.5
EV-022574,2026-07-23,C,WELD-01,BRM,MINOR-ADJ,3.4
EV-022575,2026-07-23,C,WELD-01,BRM,MINOR-ADJ,3.6
EV-022576,2026-07-23,C,WELD-01,BRM,MISFEED,3.2
EV-022577,2026-07-23,C,WELD-01,BRM,CHIP-CLR,4.1
EV-022578,2026-07-23,C,WELD-01,BRM,MINOR-ADJ,3.7
EV-022579,2026-07-23,C,WELD-01,BRM,JAM,0.7
EV-022580,2026-07-23,C,WELD-01,BRM,SENSOR,4.5
EV-022581,2026-07-23,C,WELD-01,BRM,MISFEED,1.6
EV-022582,2026-07-23,C,WELD-02,BRM,NO-OP,79.6
EV-022583,2026-07-23,C,WELD-02,BRM,CHG-OVER,23.0
EV-022584,2026-07-23,C,WELD-02,BRM,SENSOR,0.8
EV-022585,2026-07-23,A,CNC-01,STW,CLEAN,21.7
EV-022586,2026-07-23,A,CNC-01,STW,BLOCK,40.3
EV-022587,2026-07-23,A,CNC-01,STW,BRK-TOOL,19.7
EV-022588,2026-07-23,A,CNC-01,STW,MISFEED,3.3
EV-022589,2026-07-23,A,CNC-01,STW,JAM,0.7
EV-022590,2026-07-23,A,CNC-02,STW,CHG-OVER,30.2
EV-022591,2026-07-23,A,CNC-02,STW,CLEAN,15.0
EV-022592,2026-07-23,A,CNC-02,STW,BRK-HYD,50.3
EV-022593,2026-07-23,A,CNC-02,STW,BRK-ELEC,16.8
EV-022594,2026-07-23,A,CNC-03,STW,STARVE,65.3
EV-022595,2026-07-23,A,CNC-03,STW,CHG-OVER,26.7
EV-022596,2026-07-23,A,CNC-03,STW,STARVE,27.1
EV-022597,2026-07-23,A,CNC-03,STW,STARVE,57.4
EV-022598,2026-07-23,A,CNC-03,STW,STARVE,48.4
EV-022599,2026-07-23,A,CNC-03,STW,NO-OP,20.4
EV-022600,2026-07-23,A,CNC-03,STW,STARVE,25.8
EV-022601,2026-07-23,A,CNC-03,STW,STARVE,17.5
EV-022602,2026-07-23,A,CNC-03,STW,STARVE,17.6
EV-022603,2026-07-23,A,CNC-03,STW,NO-OP,14.4
EV-022604,2026-07-23,A,CNC-04,STW,BRK-MECH,53.4
EV-022605,2026-07-23,A,CNC-04,STW,NO-OP,24.3
EV-022606,2026-07-23,A,GRIND-01,STW,BRK-ELEC,53.9
EV-022607,2026-07-23,A,GRIND-01,STW,NO-OP,53.5
EV-022608,2026-07-23,A,GRIND-01,STW,BRK-MECH,13.4
EV-022609,2026-07-23,B,CNC-01,STW,BLOCK,32.7
EV-022610,2026-07-23,B,CNC-01,STW,BRK-MECH,20.9
EV-022611,2026-07-23,B,CNC-01,STW,BRK-HYD,24.6
EV-022612,2026-07-23,B,CNC-01,STW,BRK-HYD,16.0
EV-022613,2026-07-23,B,CNC-02,STW,BRK-HYD,23.9
EV-022614,2026-07-23,B,CNC-02,STW,BRK-MECH,46.0
EV-022615,2026-07-23,B,CNC-02,STW,BRK-MECH,28.5
EV-022616,2026-07-23,B,CNC-02,STW,BRK-ELEC,18.3
EV-022617,2026-07-23,B,CNC-03,STW,NO-OP,40.9
EV-022618,2026-07-23,B,CNC-03,STW,NO-OP,40.4
EV-022619,2026-07-23,B,CNC-03,STW,NO-OP,42.3
EV-022620,2026-07-23,B,CNC-03,STW,NO-OP,15.0
EV-022621,2026-07-23,B,CNC-03,STW,NO-OP,27.6
EV-022622,2026-07-23,B,CNC-03,STW,NO-OP,19.8
EV-022623,2026-07-23,B,CNC-03,STW,NO-OP,43.3
EV-022624,2026-07-23,B,CNC-03,STW,NO-OP,28.8
EV-022625,2026-07-23,B,CNC-03,STW,SENSOR,0.8
EV-022626,2026-07-23,B,CNC-04,STW,CHG-OVER,23.2
EV-022627,2026-07-23,B,CNC-04,STW,ADJ-TOOL,12.6
EV-022628,2026-07-23,B,CNC-04,STW,BRK-HYD,30.8
EV-022629,2026-07-23,B,GRIND-01,STW,BRK-TOOL,9.3
EV-022630,2026-07-23,B,GRIND-01,STW,ADJ-TOOL,10.8
EV-022631,2026-07-23,B,GRIND-01,STW,QA-CHECK,12.4
EV-022632,2026-07-23,B,GRIND-01,STW,BRK-ELEC,40.3
EV-022633,2026-07-23,B,GRIND-01,STW,BRK-ELEC,15.1
EV-022634,2026-07-23,B,GRIND-01,STW,BLOCK,14.5
EV-022635,2026-07-23,C,CNC-01,STW,ADJ-TOOL,17.9
EV-022636,2026-07-23,C,CNC-01,STW,BRK-ELEC,69.3
EV-022637,2026-07-23,C,CNC-01,STW,MISFEED,4.2
EV-022638,2026-07-23,C,CNC-02,STW,BLOCK,32.6
EV-022639,2026-07-23,C,CNC-02,STW,NO-OP,77.1
EV-022640,2026-07-23,C,CNC-02,STW,CHIP-CLR,3.9
EV-022641,2026-07-23,C,CNC-03,STW,NO-OP,46.3
EV-022642,2026-07-23,C,CNC-03,STW,STARVE,112.3
EV-022643,2026-07-23,C,CNC-03,STW,STARVE,58.0
EV-022644,2026-07-23,C,CNC-03,STW,ADJ-TOOL,10.1
EV-022645,2026-07-23,C,CNC-03,STW,PM-PLAN,66.1
EV-022646,2026-07-23,C,CNC-03,STW,NO-OP,27.6
EV-022647,2026-07-23,C,CNC-04,STW,PM-PLAN,39.2
EV-022648,2026-07-23,C,CNC-04,STW,BLOCK,55.2
EV-022649,2026-07-23,C,GRIND-01,STW,BRK-MECH,65.7
EV-022650,2026-07-23,C,GRIND-01,STW,CHG-OVER,42.1
EV-022651,2026-07-23,C,GRIND-01,STW,CHG-OVER,31.4
EV-022652,2026-07-23,C,GRIND-01,STW,ADJ-TOOL,7.0
EV-022653,2026-07-23,C,GRIND-01,STW,NO-OP,21.4
EV-022654,2026-07-23,A,ASSY-01,VLD,NO-OP,42.3
EV-022655,2026-07-23,A,ASSY-01,VLD,BLOCK,28.7
EV-022656,2026-07-23,A,ASSY-01,VLD,BRK-HYD,17.6
EV-022657,2026-07-23,A,ASSY-01,VLD,JAM,2.4
EV-022658,2026-07-23,A,ASSY-01,VLD,MINOR-ADJ,0.8
EV-022659,2026-07-23,A,ASSY-01,VLD,CHIP-CLR,2.6
EV-022660,2026-07-23,A,ASSY-02,VLD,CHG-OVER,33.3
EV-022661,2026-07-23,A,ASSY-02,VLD,BRK-MECH,32.4
EV-022662,2026-07-23,A,ASSY-02,VLD,BRK-HYD,15.7
EV-022663,2026-07-23,A,ASSY-02,VLD,BRK-MECH,47.9
EV-022664,2026-07-23,A,ASSY-02,VLD,JAM,4.0
EV-022665,2026-07-23,A,ASSY-02,VLD,CHIP-CLR,1.0
EV-022666,2026-07-23,A,LEAK-01,VLD,BRK-TOOL,35.6
EV-022667,2026-07-23,A,LEAK-01,VLD,ADJ-TOOL,16.3
EV-022668,2026-07-23,A,LEAK-01,VLD,BRK-TOOL,47.5
EV-022669,2026-07-23,A,LEAK-01,VLD,JAM,2.7
EV-022670,2026-07-23,A,LEAK-01,VLD,CHIP-CLR,4.4
EV-022671,2026-07-23,A,LEAK-01,VLD,MISFEED,3.8
EV-022672,2026-07-23,A,LEAK-01,VLD,CHIP-CLR,4.2
EV-022673,2026-07-23,A,PACK-01,VLD,CHG-OVER,19.9
EV-022674,2026-07-23,A,PACK-01,VLD,BRK-TOOL,19.7
EV-022675,2026-07-23,A,PACK-01,VLD,BRK-TOOL,30.6
EV-022676,2026-07-23,A,PACK-01,VLD,BLOCK,18.4
EV-022677,2026-07-23,A,PACK-01,VLD,CHIP-CLR,1.7
EV-022678,2026-07-23,B,ASSY-01,VLD,CHG-OVER,30.5
EV-022679,2026-07-23,B,ASSY-01,VLD,CHG-OVER,29.8
EV-022680,2026-07-23,B,ASSY-01,VLD,BLOCK,51.0
EV-022681,2026-07-23,B,ASSY-01,VLD,JAM,2.6
EV-022682,2026-07-23,B,ASSY-01,VLD,SENSOR,2.5
EV-022683,2026-07-23,B,ASSY-02,VLD,CHG-OVER,38.4
EV-022684,2026-07-23,B,ASSY-02,VLD,BRK-MECH,40.9
EV-022685,2026-07-23,B,ASSY-02,VLD,NO-OP,20.3
EV-022686,2026-07-23,B,ASSY-02,VLD,JAM,1.9
EV-022687,2026-07-23,B,ASSY-02,VLD,JAM,4.3
EV-022688,2026-07-23,B,ASSY-02,VLD,MISFEED,0.7
EV-022689,2026-07-23,B,ASSY-02,VLD,JAM,2.0
EV-022690,2026-07-23,B,LEAK-01,VLD,CLEAN,10.3
EV-022691,2026-07-23,B,LEAK-01,VLD,NO-OP,19.9
EV-022692,2026-07-23,B,LEAK-01,VLD,BRK-HYD,28.7
EV-022693,2026-07-23,B,LEAK-01,VLD,JAM,2.0
EV-022694,2026-07-23,B,PACK-01,VLD,ADJ-TOOL,9.9
EV-022695,2026-07-23,B,PACK-01,VLD,BLOCK,44.8
EV-022696,2026-07-23,B,PACK-01,VLD,BRK-HYD,15.0
EV-022697,2026-07-23,B,PACK-01,VLD,SENSOR,0.6
EV-022698,2026-07-23,B,PACK-01,VLD,CHIP-CLR,0.7
EV-022699,2026-07-23,B,PACK-01,VLD,SENSOR,3.7
EV-022700,2026-07-23,B,PACK-01,VLD,JAM,1.0
EV-022701,2026-07-24,A,PRESS-01,BRM,ADJ-TOOL,9.5
